regulator,gene_id,effect
G-box,BSU_06460,termination
Gly-box,BSU_24550,termination
Gly-box,BSU_24560,termination
Gly-box,BSU_24570,termination
L-box,BSU_33330,transcription termination/antitermination
L-box,BSU_28470,transcription termination/antitermination
M-box,BSU_13300,termination/antitermination
preQ1 riboswitch,BSU_13730,antitermination
preQ1 riboswitch,BSU_13750,antitermination
preQ1 riboswitch,BSU_13740,antitermination
preQ1 riboswitch,BSU_13720,antitermination
RNA switch,BSU_37150,termination
RNA switch,BSU_12030,termination/antitermination
RNA switch,BSU_12020,termination/antitermination
RNA switch,BSU_12010,termination/antitermination
RNA switch,BSU_05610,
S-box,BSU_13600,termination
S-box,BSU_38960,termination
S-box,BSU_13560,termination
S-box,BSU_15590,termination
S-box,BSU_15620,termination
S-box,BSU_11870,transcription termination/ antitermination
S-box,BSU_15610,termination
S-box,BSU_30550,transcription termination
S-box,BSU_13610,termination
S-box,BSU_13180,termination
S-box,BSU_38950,termination
S-box,BSU_32730,transcription termination/ antitermination
S-box,BSU_18550,termination
S-box,BSU_15630,termination
S-box,BSU_15580,termination
S-box,BSU_13590,termination
S-box,BSU_18560,termination
S-box,BSU_15570,termination
S-box,BSU_15600,termination
S-box,BSU_11880,transcription termination/ antitermination
S-box,BSU_13550,termination
S-box,BSU_32740,transcription termination/ antitermination
S-box,BSU_13620,termination
S-box,BSU_32750,transcription termination/ antitermination
S-box,BSU_11010,termination/antitermination
S-box,BSU_18540,termination
stringent response,BSU_12280,negative regulation
stringent response,BSU_01220,negative regulation
stringent response,BSU_38540,negative regulation
stringent response,BSU_01020,negative regulation
stringent response,BSU_01260,negative regulation
stringent response,BSU_14600,negative regulation
stringent response,BSU_16490,negative regulation
stringent response,BSU_01360,negative regulation
stringent response,BSU_15250,negative regulation
stringent response,BSU_28860,negative regulation
stringent response,BSU_31460,positive regulation
stringent response,BSU_38499,negative regulation
stringent response,BSU_36830,negative regulation
stringent response,BSU_01500,negative regulation
stringent response,BSU_24240,negative regulation
stringent response,BSU_01250,negative regulation
stringent response,BSU_14850,positive regulation
stringent response,BSU_27960,negative regulation
stringent response,BSU_01050,negative regulation
stringent response,BSU_24270,negative regulation
stringent response,BSU_14590,negative regulation
stringent response,BSU_01120,negative regulation
stringent response,BSU_00500,negative regulation
stringent response,BSU_15820,negative regulation
stringent response,BSU_14580,negative regulation
stringent response,BSU_36820,negative regulation
stringent response,BSU_15940,negative regulation
stringent response,BSU_27610,negative regulation
stringent response,BSU_01150,negative regulation
stringent response,BSU_16040,negative regulation
stringent response,BSU_27620,negative regulation
stringent response,BSU_01490,negative regulation
stringent response,BSU_38500,negative regulation
stringent response,BSU_01080,negative regulation
stringent response,BSU_38150,negative regulation
stringent response,BSU_01390,negative regulation
stringent response,BSU_01320,negative regulation
stringent response,BSU_38510,negative regulation
stringent response,BSU_01410,negative regulation
stringent response,BSU_36860,negative regulation
stringent response,BSU_40920,negative regulation
stringent response,BSU_01330,negative regulation
stringent response,BSU_01440,negative regulation
stringent response,BSU_16600,negative regulation
stringent response,BSU_15210,negative regulation
stringent response,BSU_01200,negative regulation
stringent response,BSU_01190,negative regulation
stringent response,BSU_16620,negative regulation
stringent response,BSU_15080,negative regulation
stringent response,BSU_01480,negative regulation
stringent response,BSU_27500,negative regulation
stringent response,BSU_27520,negative regulation
stringent response,BSU_36880,negative regulation
stringent response,BSU_16690,negative regulation
stringent response,BSU_29660,negative regulation
stringent response,BSU_13890,negative regulation
stringent response,BSU_01270,negative regulation
stringent response,BSU_01430,negative regulation
stringent response,BSU_16520,negative regulation
stringent response,BSU_27950,negative regulation
stringent response,BSU_01300,negative regulation
stringent response,BSU_36010,positive regulation
stringent response,BSU_31450,positive regulation
stringent response,BSU_38170,negative regulation
stringent response,BSU_28850,negative regulation
stringent response,BSU_01310,negative regulation
stringent response,BSU_28870,negative regulation
stringent response,BSU_01210,negative regulation
stringent response,BSU_36850,negative regulation
stringent response,BSU_01070,negative regulation
stringent response,BSU_16640,negative regulation
stringent response,BSU_15990,negative regulation
stringent response,BSU_00510,negative regulation
stringent response,BSU_16650,negative regulation
stringent response,BSU_01030,negative regulation
stringent response,BSU_01350,negative regulation
stringent response,BSU_40910,negative regulation
stringent response,BSU_38160,negative regulation
stringent response,BSU_24320,negative regulation
stringent response,BSU_40900,negative regulation
stringent response,BSU_15950,negative regulation
stringent response,BSU_40890,negative regulation
stringent response,BSU_15930,negative regulation
stringent response,BSU_01160,negative regulation
stringent response,BSU_38140,negative regulation
stringent response,BSU_01420,negative regulation
stringent response,BSU_16680,negative regulation
stringent response,BSU_24310,negative regulation
stringent response,BSU_01090,negative regulation
stringent response,BSU_01130,negative regulation
stringent response,BSU_16000,negative regulation
stringent response,BSU_01389,negative regulation
stringent response,BSU_15260,negative regulation
stringent response,BSU_14780,negative regulation
stringent response,BSU_01100,negative regulation
stringent response,BSU_37070,negative regulation
stringent response,BSU_01180,negative regulation
stringent response,BSU_14610,negative regulation
stringent response,BSU_16590,negative regulation
stringent response,BSU_15240,negative regulation
stringent response,BSU_36870,negative regulation
stringent response,BSU_16630,negative regulation
stringent response,BSU_00520,negative regulation
stringent response,BSU_24250,negative regulation
stringent response,BSU_27940,negative regulation
stringent response,BSU_01290,negative regulation
stringent response,BSU_16500,negative regulation
stringent response,BSU_01110,negative regulation
stringent response,BSU_23200,negative regulation
stringent response,BSU_31390,negative regulation
stringent response,BSU_36410,negative regulation
stringent response,BSU_15230,negative regulation
stringent response,BSU_16610,negative regulation
stringent response,BSU_15190,negative regulation
stringent response,BSU_14770,negative regulation
stringent response,BSU_23220,negative regulation
stringent response,BSU_01380,negative regulation
stringent response,BSU_15070,negative regulation
stringent response,BSU_01040,negative regulation
stringent response,BSU_01370,negative regulation
stringent response,BSU_36840,negative regulation
stringent response,BSU_15270,negative regulation
stringent response,BSU_27510,negative regulation
stringent response,BSU_36800,negative regulation
stringent response,BSU_38530,negative regulation
stringent response,BSU_28230,negative regulation
stringent response,BSU_36000,positive regulation
stringent response,BSU_14860,positive regulation
stringent response,BSU_13910,negative regulation
stringent response,BSU_38520,negative regulation
stringent response,BSU_28840,negative regulation
stringent response,BSU_01340,negative regulation
stringent response,BSU_01240,negative regulation
stringent response,BSU_01230,negative regulation
stringent response,BSU_13990,positive regulation
stringent response,BSU_01400,negative regulation
stringent response,BSU_36810,negative regulation
stringent response,BSU_12290,negative regulation
stringent response,BSU_01280,negative regulation
stringent response,BSU_15200,negative regulation
stringent response,BSU_01170,negative regulation
stringent response,BSU_24260,negative regulation
stringent response,BSU_13900,negative regulation
stringent response,BSU_16510,negative regulation
stringent response,BSU_15180,negative regulation
stringent response,BSU_23210,negative regulation
stringent response,BSU_15220,negative regulation
T-box,BSU_28280,termination/antitermination
T-box,BSU_28260,termination/antitermination
T-box,BSU_38450,anti-termination
T-box,BSU_15430,antitermination
T-box,BSU_13130,anti-termination
T-box,BSU_28290,termination/antitermination
T-box,BSU_28090,transcription termination/antitermination
T-box,BSU_38460,anti-termination
T-box,BSU_30320,transcription antitermination
T-box,BSU_00950,transcription antitermination
T-box,BSU_37560,anti-termination
T-box,BSU_02540,transcription termination/ antitermination
T-box,BSU_27390,antitermination
T-box,BSU_27380,antitermination
T-box,BSU_25270,anti-termination
T-box,BSU_00970,transcription antitermination
T-box,BSU_28640,transcriptional antitermination
T-box,BSU_27400,antitermination
T-box,BSU_27550,transcriptional antitermination
T-box,BSU_00920,transcription antitermination
T-box,BSU_25260,anti-termination
T-box,BSU_00960,transcription antitermination
T-box,BSU_28310,termination/antitermination
T-box,BSU_34010,anti-termination
T-box,BSU_13120,anti-termination
T-box,BSU_28270,termination/antitermination
T-box,BSU_00130,anti-termination
T-box,BSU_28950,anti-termination
T-box,BSU_02530,transcription termination/ antitermination
T-box,BSU_00940,transcription antitermination
T-box,BSU_27410,antitermination
T-box,BSU_23800,anti-termination
T-box,BSU_28630,transcriptional antitermination
T-box,BSU_00930,transcription antitermination
T-box,BSU_28250,termination/antitermination
T-box,BSU_37550,anti-termination
T-box,BSU_28080,transcription termination/antitermination
T-box,BSU_28300,termination/antitermination
T-box,BSU_27560,transcriptional antitermination
T-box,BSU_36900,anti-termination
T-box,BSU_29670,anti-termination
ydaO riboswitch,BSU_31100,termination/antitermination
ydaO riboswitch,BSU_31090,termination/antitermination
ydaO riboswitch,BSU_04320,termination/antitermination
yybP-ykoY motif,BSU_13440,antitermination
yybP-ykoY motif,BSU_40560,antitermination
