,gene_id,database,kegg_id
1116,BSU_03560,KEGG_pathway,-
1118,BSU_03569,KEGG_pathway,map00770
1120,BSU_03570,KEGG_pathway,map00770
1121,BSU_03580,KEGG_pathway,-
1123,BSU_03590,KEGG_pathway,map02010
1125,BSU_03600,KEGG_pathway,map02010
1127,BSU_03610,KEGG_pathway,map02010
1128,BSU_03620,KEGG_pathway,-
1136,BSU_03630,KEGG_pathway,map00130
1137,BSU_03630,KEGG_pathway,map00627
1138,BSU_03630,KEGG_pathway,map00940
1139,BSU_03630,KEGG_pathway,map01100
1140,BSU_03630,KEGG_pathway,map01110
1141,BSU_03630,KEGG_pathway,map01120
1142,BSU_03630,KEGG_pathway,map01220
1150,BSU_03640,KEGG_pathway,map00130
1151,BSU_03640,KEGG_pathway,map00365
1152,BSU_03640,KEGG_pathway,map00627
1153,BSU_03640,KEGG_pathway,map01100
1154,BSU_03640,KEGG_pathway,map01110
1155,BSU_03640,KEGG_pathway,map01120
1156,BSU_03640,KEGG_pathway,map01220
1160,BSU_03651,KEGG_pathway,map00627
1161,BSU_03651,KEGG_pathway,map01120
1162,BSU_03651,KEGG_pathway,map01220
1163,BSU_03652,KEGG_pathway,-
1165,BSU_03660,KEGG_pathway,map00330
1166,BSU_03670,KEGG_pathway,-
1167,BSU_03680,KEGG_pathway,-
1168,BSU_03700,KEGG_pathway,-
1169,BSU_03710,KEGG_pathway,-
1170,BSU_03720,KEGG_pathway,-
1171,BSU_03730,KEGG_pathway,-
1172,BSU_03740,KEGG_pathway,-
1173,BSU_03750,KEGG_pathway,-
1176,BSU_03760,KEGG_pathway,map01501
1177,BSU_03760,KEGG_pathway,map02020
1179,BSU_03770,KEGG_pathway,map02024
1190,BSU_03790,KEGG_pathway,map00260
1191,BSU_03790,KEGG_pathway,map00261
1192,BSU_03790,KEGG_pathway,map00270
1193,BSU_03790,KEGG_pathway,map00300
1194,BSU_03790,KEGG_pathway,map01100
1195,BSU_03790,KEGG_pathway,map01110
1196,BSU_03790,KEGG_pathway,map01120
1197,BSU_03790,KEGG_pathway,map01130
1198,BSU_03790,KEGG_pathway,map01210
1199,BSU_03790,KEGG_pathway,map01230
1201,BSU_03800,KEGG_pathway,map02010
1203,BSU_03810,KEGG_pathway,map02010
1205,BSU_03820,KEGG_pathway,map02010
1207,BSU_03830,KEGG_pathway,map02010
1208,BSU_03840,KEGG_pathway,-
1209,BSU_03850,KEGG_pathway,-
1214,BSU_03860,KEGG_pathway,map00633
1215,BSU_03860,KEGG_pathway,map00740
1216,BSU_03860,KEGG_pathway,map01100
1217,BSU_03860,KEGG_pathway,map01120
1218,BSU_03870,KEGG_pathway,-
1219,BSU_03880,KEGG_pathway,-
1220,BSU_03890,KEGG_pathway,-
1228,BSU_03900,KEGG_pathway,map00250
1229,BSU_03900,KEGG_pathway,map00280
1230,BSU_03900,KEGG_pathway,map00410
1231,BSU_03900,KEGG_pathway,map00640
1232,BSU_03900,KEGG_pathway,map00650
1233,BSU_03900,KEGG_pathway,map01100
1234,BSU_03900,KEGG_pathway,map01120
1242,BSU_03910,KEGG_pathway,map00250
1243,BSU_03910,KEGG_pathway,map00310
1244,BSU_03910,KEGG_pathway,map00350
1245,BSU_03910,KEGG_pathway,map00650
1246,BSU_03910,KEGG_pathway,map00760
1247,BSU_03910,KEGG_pathway,map01100
1248,BSU_03910,KEGG_pathway,map01120
1249,BSU_03920,KEGG_pathway,-
1253,BSU_03930,KEGG_pathway,map00030
1254,BSU_03930,KEGG_pathway,map01120
1255,BSU_03930,KEGG_pathway,map01200
1256,BSU_03940,KEGG_pathway,-
1257,BSU_03950,KEGG_pathway,-
1258,BSU_03960,KEGG_pathway,-
1259,BSU_03970,KEGG_pathway,-
1262,BSU_03981,KEGG_pathway,map00051
1263,BSU_03981,KEGG_pathway,map02060
1266,BSU_03982,KEGG_pathway,map00051
1267,BSU_03982,KEGG_pathway,map02060
1269,BSU_03990,KEGG_pathway,map00051
1278,BSU_04000,KEGG_pathway,map00290
1279,BSU_04000,KEGG_pathway,map00630
1280,BSU_04000,KEGG_pathway,map00650
1281,BSU_04000,KEGG_pathway,map00660
1282,BSU_04000,KEGG_pathway,map01100
1283,BSU_04000,KEGG_pathway,map01110
1284,BSU_04000,KEGG_pathway,map01210
1285,BSU_04000,KEGG_pathway,map01230
1288,BSU_04010,KEGG_pathway,map02024
1289,BSU_04010,KEGG_pathway,map03060
1297,BSU_04020,KEGG_pathway,map00361
1298,BSU_04020,KEGG_pathway,map00364
1299,BSU_04020,KEGG_pathway,map00623
1300,BSU_04020,KEGG_pathway,map01100
1301,BSU_04020,KEGG_pathway,map01110
1302,BSU_04020,KEGG_pathway,map01120
1303,BSU_04020,KEGG_pathway,map01130
1309,BSU_04030,KEGG_pathway,map00061
1310,BSU_04030,KEGG_pathway,map00540
1311,BSU_04030,KEGG_pathway,map00780
1312,BSU_04030,KEGG_pathway,map01100
1313,BSU_04030,KEGG_pathway,map01212
1317,BSU_04040,KEGG_pathway,map00740
1318,BSU_04040,KEGG_pathway,map01100
1319,BSU_04040,KEGG_pathway,map01110
1320,BSU_04050,KEGG_pathway,-
1321,BSU_04060,KEGG_pathway,-
1322,BSU_04070,KEGG_pathway,-
1327,BSU_04080,KEGG_pathway,map00220
1328,BSU_04080,KEGG_pathway,map00791
1329,BSU_04080,KEGG_pathway,map01100
1330,BSU_04080,KEGG_pathway,map01120
1334,BSU_04090,KEGG_pathway,map00220
1335,BSU_04090,KEGG_pathway,map00791
1336,BSU_04090,KEGG_pathway,map01100
1337,BSU_04100,KEGG_pathway,-
1338,BSU_04110,KEGG_pathway,-
1339,BSU_04130,KEGG_pathway,-
1343,BSU_04140,KEGG_pathway,map00550
1344,BSU_04140,KEGG_pathway,map01100
1345,BSU_04140,KEGG_pathway,map01501
1346,BSU_04150,KEGG_pathway,-
1347,BSU_04160,KEGG_pathway,-
1348,BSU_04170,KEGG_pathway,-
1349,BSU_04180,KEGG_pathway,-
1357,BSU_04190,KEGG_pathway,map00061
1358,BSU_04190,KEGG_pathway,map00333
1359,BSU_04190,KEGG_pathway,map00780
1360,BSU_04190,KEGG_pathway,map01040
1361,BSU_04190,KEGG_pathway,map01100
1362,BSU_04190,KEGG_pathway,map01130
1363,BSU_04190,KEGG_pathway,map01212
1365,BSU_04200,KEGG_pathway,map00040
1371,BSU_04210,KEGG_pathway,map00400
1372,BSU_04210,KEGG_pathway,map01100
1373,BSU_04210,KEGG_pathway,map01110
1374,BSU_04210,KEGG_pathway,map01130
1375,BSU_04210,KEGG_pathway,map01230
1379,BSU_04220,KEGG_pathway,map00750
1380,BSU_04220,KEGG_pathway,map01100
1381,BSU_04220,KEGG_pathway,map01120
1382,BSU_04230,KEGG_pathway,-
1383,BSU_04240,KEGG_pathway,-
1384,BSU_04250,KEGG_pathway,-
1385,BSU_04260,KEGG_pathway,-
1386,BSU_04270,KEGG_pathway,-
1387,BSU_04280,KEGG_pathway,-
1388,BSU_04290,KEGG_pathway,-
1392,BSU_04300,KEGG_pathway,map00561
1393,BSU_04300,KEGG_pathway,map01100
1394,BSU_04300,KEGG_pathway,map02026
1395,BSU_04310,KEGG_pathway,-
1396,BSU_04320,KEGG_pathway,-
1398,BSU_04330,KEGG_pathway,map00230
1401,BSU_04340,KEGG_pathway,map00620
1402,BSU_04340,KEGG_pathway,map01100
1403,BSU_04359,KEGG_pathway,-
1404,BSU_04360,KEGG_pathway,-
1405,BSU_04370,KEGG_pathway,-
1406,BSU_04380,KEGG_pathway,-
1409,BSU_04390,KEGG_pathway,map01524
1410,BSU_04390,KEGG_pathway,map04016
1411,BSU_04400,KEGG_pathway,-
1412,BSU_04410,KEGG_pathway,-
1413,BSU_04420,KEGG_pathway,-
1414,BSU_04430,KEGG_pathway,-
1416,BSU_04440,KEGG_pathway,map02020
1419,BSU_04450,KEGG_pathway,map02020
1420,BSU_04450,KEGG_pathway,map02030
1422,BSU_04460,KEGG_pathway,map02020
1424,BSU_04470,KEGG_pathway,map02020
1425,BSU_04480,KEGG_pathway,-
1426,BSU_04490,KEGG_pathway,-
1427,BSU_04500,KEGG_pathway,-
1428,BSU_04510,KEGG_pathway,-
1437,BSU_04520,KEGG_pathway,map00071
1438,BSU_04520,KEGG_pathway,map00280
1439,BSU_04520,KEGG_pathway,map00650
1440,BSU_04520,KEGG_pathway,map01100
1441,BSU_04520,KEGG_pathway,map01110
1442,BSU_04520,KEGG_pathway,map01120
1443,BSU_04520,KEGG_pathway,map01200
1444,BSU_04520,KEGG_pathway,map01212
1445,BSU_04530,KEGG_pathway,-
1446,BSU_04540,KEGG_pathway,-
1449,BSU_04550,KEGG_pathway,map04621
1450,BSU_04550,KEGG_pathway,map05418
1455,BSU_04560,KEGG_pathway,map00473
1456,BSU_04560,KEGG_pathway,map00550
1457,BSU_04560,KEGG_pathway,map01100
1458,BSU_04560,KEGG_pathway,map01502
1463,BSU_04570,KEGG_pathway,map00300
1464,BSU_04570,KEGG_pathway,map00550
1465,BSU_04570,KEGG_pathway,map01100
1466,BSU_04570,KEGG_pathway,map01502
1468,BSU_04580,KEGG_pathway,map03018
1469,BSU_04590,KEGG_pathway,-
1470,BSU_04600,KEGG_pathway,-
1471,BSU_04610,KEGG_pathway,-
1477,BSU_04620,KEGG_pathway,map00473
1478,BSU_04620,KEGG_pathway,map00770
1479,BSU_04620,KEGG_pathway,map00790
1480,BSU_04620,KEGG_pathway,map01100
1481,BSU_04620,KEGG_pathway,map01502
1482,BSU_04630,KEGG_pathway,-
1486,BSU_04640,KEGG_pathway,map00473
1487,BSU_04640,KEGG_pathway,map01100
1488,BSU_04640,KEGG_pathway,map01502
1489,BSU_04650,KEGG_pathway,-
1490,BSU_04660,KEGG_pathway,-
1491,BSU_04670,KEGG_pathway,-
1492,BSU_04680,KEGG_pathway,-
1493,BSU_04690,KEGG_pathway,-
1494,BSU_04700,KEGG_pathway,-
1495,BSU_04710,KEGG_pathway,-
1496,BSU_04720,KEGG_pathway,-
1497,BSU_04730,KEGG_pathway,-
1498,BSU_04740,KEGG_pathway,-
1499,BSU_04760,KEGG_pathway,-
1500,BSU_04770,KEGG_pathway,-
1501,BSU_04780,KEGG_pathway,-
1502,BSU_04785,KEGG_pathway,-
1503,BSU_04790,KEGG_pathway,-
1504,BSU_04800,KEGG_pathway,-
1505,BSU_04810,KEGG_pathway,-
1506,BSU_04820,KEGG_pathway,-
1507,BSU_04830,KEGG_pathway,-
1508,BSU_04839,KEGG_pathway,-
1509,BSU_04850,KEGG_pathway,-
1510,BSU_04860,KEGG_pathway,-
1511,BSU_04870,KEGG_pathway,-
1512,BSU_04900,KEGG_pathway,-
1513,BSU_04910,KEGG_pathway,-
1514,BSU_04920,KEGG_pathway,-
1515,BSU_04930,KEGG_pathway,-
1516,BSU_04940,KEGG_pathway,-
1517,BSU_04950,KEGG_pathway,-
1519,BSU_04960,KEGG_pathway,map03070
1520,BSU_04970,KEGG_pathway,-
1521,BSU_04980,KEGG_pathway,-
1522,BSU_04990,KEGG_pathway,-
1523,BSU_05000,KEGG_pathway,-
1525,BSU_05010,KEGG_pathway,map02024
1526,BSU_05030,KEGG_pathway,-
1527,BSU_05040,KEGG_pathway,-
1528,BSU_05050,KEGG_pathway,-
1529,BSU_05060,KEGG_pathway,-
1532,BSU_05070,KEGG_pathway,map00760
1533,BSU_05070,KEGG_pathway,map01100
1534,BSU_05080,KEGG_pathway,-
1535,BSU_05090,KEGG_pathway,-
1549,BSU_05110,KEGG_pathway,map00380
1550,BSU_05110,KEGG_pathway,map00630
1551,BSU_05110,KEGG_pathway,map01110
1552,BSU_05110,KEGG_pathway,map01130
1553,BSU_05110,KEGG_pathway,map01200
1554,BSU_05110,KEGG_pathway,map04011
1555,BSU_05110,KEGG_pathway,map04016
1556,BSU_05110,KEGG_pathway,map04068
1557,BSU_05110,KEGG_pathway,map04146
1558,BSU_05110,KEGG_pathway,map04211
1559,BSU_05110,KEGG_pathway,map04212
1560,BSU_05110,KEGG_pathway,map04213
1561,BSU_05110,KEGG_pathway,map05014
1562,BSU_05120,KEGG_pathway,-
1563,BSU_05130,KEGG_pathway,-
1564,BSU_05140,KEGG_pathway,-
1565,BSU_05150,KEGG_pathway,-
1566,BSU_05160,KEGG_pathway,-
1567,BSU_05170,KEGG_pathway,-
1568,BSU_05180,KEGG_pathway,-
1569,BSU_05190,KEGG_pathway,-
1570,BSU_05200,KEGG_pathway,-
1571,BSU_05210,KEGG_pathway,-
1572,BSU_05220,KEGG_pathway,-
1573,BSU_05230,KEGG_pathway,-
1574,BSU_05240,KEGG_pathway,-
1575,BSU_05250,KEGG_pathway,-
1576,BSU_05260,KEGG_pathway,-
1577,BSU_05270,KEGG_pathway,-
1578,BSU_05280,KEGG_pathway,-
1579,BSU_05290,KEGG_pathway,-
1580,BSU_05300,KEGG_pathway,-
1581,BSU_05310,KEGG_pathway,-
1582,BSU_05320,KEGG_pathway,-
1583,BSU_05330,KEGG_pathway,-
1584,BSU_05340,KEGG_pathway,-
1585,BSU_05343,KEGG_pathway,-
1586,BSU_05350,KEGG_pathway,-
1587,BSU_05360,KEGG_pathway,-
1588,BSU_05370,KEGG_pathway,-
1589,BSU_05380,KEGG_pathway,-
1590,BSU_05390,KEGG_pathway,-
1591,BSU_05400,KEGG_pathway,-
1593,BSU_05410,KEGG_pathway,map02020
1595,BSU_05420,KEGG_pathway,map02020
1597,BSU_05430,KEGG_pathway,map02020
1598,BSU_05440,KEGG_pathway,-
1599,BSU_05450,KEGG_pathway,-
1600,BSU_05460,KEGG_pathway,-
1601,BSU_05470,KEGG_pathway,-
1602,BSU_05480,KEGG_pathway,-
1603,BSU_05490,KEGG_pathway,-
1604,BSU_05500,KEGG_pathway,-
1605,BSU_05510,KEGG_pathway,-
1606,BSU_05520,KEGG_pathway,-
1607,BSU_05530,KEGG_pathway,-
1608,BSU_05540,KEGG_pathway,-
1610,BSU_05550,KEGG_pathway,map04141
1611,BSU_05560,KEGG_pathway,-
1612,BSU_05570,KEGG_pathway,-
1613,BSU_05580,KEGG_pathway,-
1614,BSU_05590,KEGG_pathway,-
1615,BSU_05600,KEGG_pathway,-
1617,BSU_05610,KEGG_pathway,map02010
1618,BSU_05620,KEGG_pathway,-
1619,BSU_05630,KEGG_pathway,-
1620,BSU_05640,KEGG_pathway,-
1621,BSU_05650,KEGG_pathway,-
1622,BSU_05660,KEGG_pathway,-
1623,BSU_05670,KEGG_pathway,-
1624,BSU_05680,KEGG_pathway,-
1625,BSU_05690,KEGG_pathway,-
1626,BSU_05700,KEGG_pathway,-
1627,BSU_05710,KEGG_pathway,-
1628,BSU_05720,KEGG_pathway,-
1629,BSU_05730,KEGG_pathway,-
1634,BSU_05740,KEGG_pathway,map00730
1635,BSU_05740,KEGG_pathway,map00790
1636,BSU_05740,KEGG_pathway,map01100
1637,BSU_05740,KEGG_pathway,map02020
1638,BSU_05750,KEGG_pathway,-
1639,BSU_05770,KEGG_pathway,-
1640,BSU_05780,KEGG_pathway,-
1641,BSU_05790,KEGG_pathway,-
1642,BSU_05800,KEGG_pathway,-
1645,BSU_05810,KEGG_pathway,map00500
1646,BSU_05810,KEGG_pathway,map02060
1649,BSU_05820,KEGG_pathway,map00500
1650,BSU_05820,KEGG_pathway,map02060
1653,BSU_05830,KEGG_pathway,map00500
1654,BSU_05830,KEGG_pathway,map02060
1661,BSU_05840,KEGG_pathway,map00010
1662,BSU_05840,KEGG_pathway,map00460
1663,BSU_05840,KEGG_pathway,map00500
1664,BSU_05840,KEGG_pathway,map00940
1665,BSU_05840,KEGG_pathway,map01100
1666,BSU_05840,KEGG_pathway,map01110
1667,BSU_05850,KEGG_pathway,-
1680,BSU_05860,KEGG_pathway,map00010
1681,BSU_05860,KEGG_pathway,map00051
1682,BSU_05860,KEGG_pathway,map00052
1683,BSU_05860,KEGG_pathway,map00500
1684,BSU_05860,KEGG_pathway,map00520
1685,BSU_05860,KEGG_pathway,map00521
1686,BSU_05860,KEGG_pathway,map00524
1687,BSU_05860,KEGG_pathway,map01100
1688,BSU_05860,KEGG_pathway,map01110
1689,BSU_05860,KEGG_pathway,map01120
1690,BSU_05860,KEGG_pathway,map01130
1691,BSU_05860,KEGG_pathway,map01200
1697,BSU_05870,KEGG_pathway,map00051
1698,BSU_05870,KEGG_pathway,map00520
1699,BSU_05870,KEGG_pathway,map01100
1700,BSU_05870,KEGG_pathway,map01110
1701,BSU_05870,KEGG_pathway,map01130
1704,BSU_05880,KEGG_pathway,map00051
1705,BSU_05880,KEGG_pathway,map02024
1706,BSU_05890,KEGG_pathway,-
1709,BSU_05900,KEGG_pathway,map00730
1710,BSU_05900,KEGG_pathway,map01100
1715,BSU_05910,KEGG_pathway,map00473
1716,BSU_05910,KEGG_pathway,map00520
1717,BSU_05910,KEGG_pathway,map01100
1718,BSU_05910,KEGG_pathway,map01502
1719,BSU_05920,KEGG_pathway,-
1720,BSU_05930,KEGG_pathway,-
1724,BSU_05940,KEGG_pathway,map02024
1725,BSU_05940,KEGG_pathway,map03060
1726,BSU_05940,KEGG_pathway,map03070
1727,BSU_05950,KEGG_pathway,-
1731,BSU_05960,KEGG_pathway,map00790
1732,BSU_05960,KEGG_pathway,map01100
1733,BSU_05960,KEGG_pathway,map04122
1734,BSU_05970,KEGG_pathway,-
1737,BSU_05980,KEGG_pathway,map03060
1738,BSU_05980,KEGG_pathway,map03070
1741,BSU_05990,KEGG_pathway,map03060
1742,BSU_05990,KEGG_pathway,map03070
1743,BSU_06000,KEGG_pathway,-
1744,BSU_06010,KEGG_pathway,-
1745,BSU_06020,KEGG_pathway,-
1751,BSU_06030,KEGG_pathway,map03018
1752,BSU_06030,KEGG_pathway,map04212
1753,BSU_06030,KEGG_pathway,map04940
1754,BSU_06030,KEGG_pathway,map05134
1755,BSU_06030,KEGG_pathway,map05152
1756,BSU_06033,KEGG_pathway,-
1757,BSU_06038,KEGG_pathway,-
1758,BSU_06040,KEGG_pathway,-
1759,BSU_06049,KEGG_pathway,-
1763,BSU_06060,KEGG_pathway,map00270
1764,BSU_06060,KEGG_pathway,map01100
1765,BSU_06060,KEGG_pathway,map05206
1769,BSU_06070,KEGG_pathway,map00270
1770,BSU_06070,KEGG_pathway,map01100
1771,BSU_06070,KEGG_pathway,map05206
1784,BSU_06076,KEGG_pathway,map00010
1785,BSU_06076,KEGG_pathway,map00030
1786,BSU_06076,KEGG_pathway,map00051
1787,BSU_06076,KEGG_pathway,map00052
1788,BSU_06076,KEGG_pathway,map00230
1789,BSU_06076,KEGG_pathway,map00500
1790,BSU_06076,KEGG_pathway,map00520
1791,BSU_06076,KEGG_pathway,map00521
1792,BSU_06076,KEGG_pathway,map01100
1793,BSU_06076,KEGG_pathway,map01110
1794,BSU_06076,KEGG_pathway,map01120
1795,BSU_06076,KEGG_pathway,map01130
1796,BSU_06100,KEGG_pathway,-
1797,BSU_06110,KEGG_pathway,-
1798,BSU_06130,KEGG_pathway,-
1799,BSU_06140,KEGG_pathway,-
1803,BSU_06150,KEGG_pathway,map00040
1804,BSU_06150,KEGG_pathway,map00051
1805,BSU_06150,KEGG_pathway,map01100
1806,BSU_06160,KEGG_pathway,-
1811,BSU_06170,KEGG_pathway,map00051
1812,BSU_06170,KEGG_pathway,map00500
1813,BSU_06170,KEGG_pathway,map00520
1814,BSU_06170,KEGG_pathway,map01100
1815,BSU_06180,KEGG_pathway,-
1818,BSU_06190,KEGG_pathway,map03030
1819,BSU_06190,KEGG_pathway,map03440
1820,BSU_06200,KEGG_pathway,-
1821,BSU_06210,KEGG_pathway,-
1822,BSU_06220,KEGG_pathway,-
1824,BSU_06230,KEGG_pathway,map04113
1826,BSU_06240,KEGG_pathway,map00650
1827,BSU_06250,KEGG_pathway,-
1828,BSU_06260,KEGG_pathway,-
1829,BSU_06270,KEGG_pathway,-
1830,BSU_06280,KEGG_pathway,-
1831,BSU_06290,KEGG_pathway,-
1833,BSU_06300,KEGG_pathway,map00380
1834,BSU_06310,KEGG_pathway,-
1835,BSU_06320,KEGG_pathway,-
1836,BSU_06330,KEGG_pathway,-
1837,BSU_06340,KEGG_pathway,-
1838,BSU_06350,KEGG_pathway,-
1842,BSU_06360,KEGG_pathway,map00230
1843,BSU_06360,KEGG_pathway,map00983
1844,BSU_06360,KEGG_pathway,map01100
1845,BSU_06370,KEGG_pathway,-
1846,BSU_06380,KEGG_pathway,-
1847,BSU_06400,KEGG_pathway,-
1848,BSU_06410,KEGG_pathway,-
1853,BSU_06420,KEGG_pathway,map00230
1854,BSU_06420,KEGG_pathway,map01100
1855,BSU_06420,KEGG_pathway,map01110
1856,BSU_06420,KEGG_pathway,map01130
1861,BSU_06430,KEGG_pathway,map00230
1862,BSU_06430,KEGG_pathway,map01100
1863,BSU_06430,KEGG_pathway,map01110
1864,BSU_06430,KEGG_pathway,map01130
1870,BSU_06440,KEGG_pathway,map00230
1871,BSU_06440,KEGG_pathway,map00250
1872,BSU_06440,KEGG_pathway,map01100
1873,BSU_06440,KEGG_pathway,map01110
1874,BSU_06440,KEGG_pathway,map01130
1880,BSU_06450,KEGG_pathway,map00230
1881,BSU_06450,KEGG_pathway,map00250
1882,BSU_06450,KEGG_pathway,map01100
1883,BSU_06450,KEGG_pathway,map01110
1884,BSU_06450,KEGG_pathway,map01130
1889,BSU_06460,KEGG_pathway,map00230
1890,BSU_06460,KEGG_pathway,map01100
1891,BSU_06460,KEGG_pathway,map01110
1892,BSU_06460,KEGG_pathway,map01130
1897,BSU_06470,KEGG_pathway,map00230
1898,BSU_06470,KEGG_pathway,map01100
1899,BSU_06470,KEGG_pathway,map01110
1900,BSU_06470,KEGG_pathway,map01130
1905,BSU_06480,KEGG_pathway,map00230
1906,BSU_06480,KEGG_pathway,map01100
1907,BSU_06480,KEGG_pathway,map01110
1908,BSU_06480,KEGG_pathway,map01130
1914,BSU_06490,KEGG_pathway,map00230
1915,BSU_06490,KEGG_pathway,map00250
1916,BSU_06490,KEGG_pathway,map01100
1917,BSU_06490,KEGG_pathway,map01110
1918,BSU_06490,KEGG_pathway,map01130
1923,BSU_06500,KEGG_pathway,map00230
1924,BSU_06500,KEGG_pathway,map01100
1925,BSU_06500,KEGG_pathway,map01110
1926,BSU_06500,KEGG_pathway,map01130
1932,BSU_06510,KEGG_pathway,map00230
1933,BSU_06510,KEGG_pathway,map00670
1934,BSU_06510,KEGG_pathway,map01100
1935,BSU_06510,KEGG_pathway,map01110
1936,BSU_06510,KEGG_pathway,map01130
1943,BSU_06520,KEGG_pathway,map00230
1944,BSU_06520,KEGG_pathway,map00670
1945,BSU_06520,KEGG_pathway,map01100
1946,BSU_06520,KEGG_pathway,map01110
1947,BSU_06520,KEGG_pathway,map01130
1948,BSU_06520,KEGG_pathway,map01523
1953,BSU_06530,KEGG_pathway,map00230
1954,BSU_06530,KEGG_pathway,map01100
1955,BSU_06530,KEGG_pathway,map01110
1956,BSU_06530,KEGG_pathway,map01130
1957,BSU_06540,KEGG_pathway,-
1958,BSU_06550,KEGG_pathway,-
1959,BSU_06559,KEGG_pathway,-
1962,BSU_06560,KEGG_pathway,map00230
1963,BSU_06560,KEGG_pathway,map01100
1964,BSU_06570,KEGG_pathway,-
1965,BSU_06580,KEGG_pathway,-
1969,BSU_06590,KEGG_pathway,map00630
1970,BSU_06590,KEGG_pathway,map00910
1971,BSU_06590,KEGG_pathway,map01120
1972,BSU_06600,KEGG_pathway,-
1975,BSU_06610,KEGG_pathway,map03420
1976,BSU_06610,KEGG_pathway,map03430
1981,BSU_06620,KEGG_pathway,map03030
1982,BSU_06620,KEGG_pathway,map03410
1983,BSU_06620,KEGG_pathway,map03420
1984,BSU_06620,KEGG_pathway,map03430
1985,BSU_06630,KEGG_pathway,-
1986,BSU_06640,KEGG_pathway,-
1987,BSU_06650,KEGG_pathway,-
1988,BSU_06660,KEGG_pathway,-
1991,BSU_06670,KEGG_pathway,map00970
1992,BSU_06670,KEGG_pathway,map01100
1995,BSU_06680,KEGG_pathway,map00970
1996,BSU_06680,KEGG_pathway,map01100
1999,BSU_06690,KEGG_pathway,map00970
2000,BSU_06690,KEGG_pathway,map01100
2001,BSU_06700,KEGG_pathway,-
2003,BSU_06710,KEGG_pathway,map02020
2008,BSU_06720,KEGG_pathway,map00561
2009,BSU_06720,KEGG_pathway,map00564
2010,BSU_06720,KEGG_pathway,map01100
2011,BSU_06720,KEGG_pathway,map01110
2012,BSU_06730,KEGG_pathway,-
2013,BSU_06740,KEGG_pathway,-
2014,BSU_06750,KEGG_pathway,-
2015,BSU_06760,KEGG_pathway,-
2016,BSU_06770,KEGG_pathway,-
2020,BSU_06780,KEGG_pathway,map02010
2021,BSU_06780,KEGG_pathway,map02020
2022,BSU_06780,KEGG_pathway,map05152
2023,BSU_06800,KEGG_pathway,-
2024,BSU_06811,KEGG_pathway,-
2025,BSU_06812,KEGG_pathway,-
2027,BSU_06820,KEGG_pathway,map01503
2029,BSU_06830,KEGG_pathway,map02024
2030,BSU_06840,KEGG_pathway,-
2031,BSU_06860,KEGG_pathway,-
2032,BSU_06870,KEGG_pathway,-
2033,BSU_06880,KEGG_pathway,-
2034,BSU_06890,KEGG_pathway,-
2035,BSU_06900,KEGG_pathway,-
2036,BSU_06910,KEGG_pathway,-
2037,BSU_06920,KEGG_pathway,-
2038,BSU_06940,KEGG_pathway,-
2040,BSU_06950,KEGG_pathway,map02020
2042,BSU_06960,KEGG_pathway,map02020
2043,BSU_06970,KEGG_pathway,-
2045,BSU_06980,KEGG_pathway,map02010
2046,BSU_06990,KEGG_pathway,-
2047,BSU_07000,KEGG_pathway,-
2048,BSU_07010,KEGG_pathway,-
2049,BSU_07020,KEGG_pathway,-
2050,BSU_07030,KEGG_pathway,-
2051,BSU_07040,KEGG_pathway,-
2052,BSU_07050,KEGG_pathway,-
2053,BSU_07060,KEGG_pathway,-
2054,BSU_07070,KEGG_pathway,-
2059,BSU_07080,KEGG_pathway,map00052
2060,BSU_07080,KEGG_pathway,map00511
2061,BSU_07080,KEGG_pathway,map00600
2062,BSU_07080,KEGG_pathway,map01100
2063,BSU_07090,KEGG_pathway,-
2065,BSU_07100,KEGG_pathway,map02010
2067,BSU_07110,KEGG_pathway,map02010
2069,BSU_07120,KEGG_pathway,map02010
2076,BSU_07130,KEGG_pathway,map00010
2077,BSU_07130,KEGG_pathway,map00052
2078,BSU_07130,KEGG_pathway,map00500
2079,BSU_07130,KEGG_pathway,map00561
2080,BSU_07130,KEGG_pathway,map00600
2081,BSU_07130,KEGG_pathway,map00603
2082,BSU_07140,KEGG_pathway,-
2085,BSU_07150,KEGG_pathway,map00860
2086,BSU_07150,KEGG_pathway,map01110
2087,BSU_07160,KEGG_pathway,-
2088,BSU_07170,KEGG_pathway,-
2089,BSU_07180,KEGG_pathway,-
2090,BSU_07190,KEGG_pathway,-
2091,BSU_07200,KEGG_pathway,-
2092,BSU_07210,KEGG_pathway,-
2093,BSU_07220,KEGG_pathway,-
2094,BSU_07230,KEGG_pathway,-
2095,BSU_07240,KEGG_pathway,-
2100,BSU_07250,KEGG_pathway,map00071
2101,BSU_07250,KEGG_pathway,map00380
2102,BSU_07250,KEGG_pathway,map00627
2103,BSU_07250,KEGG_pathway,map01120
2106,BSU_07260,KEGG_pathway,map00561
2107,BSU_07260,KEGG_pathway,map01100
2111,BSU_07270,KEGG_pathway,map00500
2112,BSU_07270,KEGG_pathway,map00520
2113,BSU_07270,KEGG_pathway,map01100
2122,BSU_07280,KEGG_pathway,map00052
2123,BSU_07280,KEGG_pathway,map00520
2124,BSU_07280,KEGG_pathway,map00521
2125,BSU_07280,KEGG_pathway,map00523
2126,BSU_07280,KEGG_pathway,map00525
2127,BSU_07280,KEGG_pathway,map01055
2128,BSU_07280,KEGG_pathway,map01100
