Geneid,SRX7255887,SRX7255888,SRX7255889,SRX7255890,SRX7255891,SRX7255892,SRX7255893,SRX7255894,SRX7255895,SRX7255896,SRX7255897,SRX7255898,SRX7255899,SRX7255900,SRX7255901,SRX7255902,SRX7255903,SRX7255904,SRX7255905,SRX7255906,SRX7255907,SRX7255908,SRX7255909,SRX7255910,SRX7255911,SRX7255912,SRX7255913,SRX7255914,SRX7255915,SRX7255916,SRX7255917
BSU_03130,9.129605341785409,9.538754603069833,8.89379290564904,8.220186950300514,8.449998890241263,8.099171958593232,9.246766815546403,8.322772641755728,8.67845453306918,7.78968746149472,7.915005610959917,8.190015124947907,8.433771842055364,8.31860114697548,8.102262358341639,8.758193062800792,8.706621397755335,8.92671439889392,8.721377828914394,8.848115530863302,8.670452488276732,8.588082753286509,8.836556306665488,9.026058835026822,9.686283699569554,10.443414883549552,10.868769525419433,10.060376227162049,9.871303268244947,10.541028836217183,0.0
BSU_03140,3.0642710625810747,2.9834420703170066,3.2818627801976366,4.3126105302363,4.411553602179914,4.405889683575352,3.724940922199147,3.6057042246062956,3.7537940241518015,4.245851742506234,4.31487156735791,4.7078488049000144,4.6287243664635485,4.616154385811391,4.4887857261181745,5.320028677855632,5.141717092092877,5.247375481953709,4.858829421529038,4.860226592068518,4.817048117015735,5.484197571955289,4.921535730409535,4.994531481985728,5.1637623401285895,5.420921124290972,4.495829280605632,3.9714573142682976,3.696648914450451,3.3134085450717023,7.978151973521225
BSU_03150,3.6539980566728993,4.15361433076688,3.8932762398601213,7.218454056442229,7.316637991305365,7.243857743600617,5.95603529370391,5.975172222456501,5.949730563383211,6.045952515364635,6.147340364000291,6.517613136581779,5.554393129980702,5.420401857785122,5.575041875838526,5.210191637627162,5.324056066353888,5.404818313555672,5.747689965880191,5.514659202363787,5.559325940934455,5.535717948975227,4.991187152192933,5.258969824255423,5.307000105455102,2.9991150173572363,3.461182499609875,3.045598415044483,4.519245217617359,4.616839112848634,0.0
BSU_03160,5.844263507774648,5.645821191915237,5.933295921307839,2.111619405892118,2.17036226925213,2.412273762453934,2.8481369343596747,2.1254423700441967,2.6222351243990225,2.487540842969913,2.450257743301639,2.5889578264297577,2.565294395075744,2.4362665734220874,2.2300772002121527,2.4227574876714635,2.5055267868340447,2.6105847122045778,2.338000171626166,2.310595344282039,2.3112642568174286,2.6184728541324582,2.6292416690498386,2.2692697295394257,2.472815677725952,2.9113553732814434,1.4695158180860164,1.465358090239089,1.8553169918706351,1.4297824206169412,0.0
BSU_03170,1.640943047990265,1.3988058804778147,2.14563466335187,3.6960529233920147,3.705538432321145,3.61336519419966,3.1246947501131777,2.9141444514483825,3.117469510188145,3.2960834572208566,3.3490087444287115,3.620470859227602,3.157496336829213,3.141805566261611,3.2072924125177127,3.0255128090542684,2.9483036483941825,3.106076232444611,3.495202312406329,3.110770729118375,3.336796475290936,4.152718415027528,3.5155731670433994,3.6409835694625503,3.625844784738613,3.300813854106868,3.1433417638089978,1.908074526500358,2.642395256986067,2.4093560222469286,0.0
BSU_03180,0.9651746551202852,1.37195400237683,2.324832302066545,6.1712529650765395,6.129452127671643,6.2535059356895575,7.531086075183238,7.13652531161054,7.509698480942624,6.902934794613099,7.0885433704946665,7.7230804286412,5.3542174452024875,5.1225679003652145,5.227992525069801,5.529150103098566,5.417344695009241,5.581989332143529,5.349925363573702,5.268992620715838,5.391230257473313,6.135684009515956,5.872868671651882,5.9516029696438215,6.342433069163072,4.251152401606301,4.143272138860112,3.7428830728422806,5.120648110633686,5.016630123676293,0.0
BSU_03190,1.394783484659287,2.525017209822553,3.056579855472755,5.580002511070978,5.505810446017348,5.595200763311956,6.801320148195653,6.895347454041834,6.836269325210184,6.027450209050371,6.320865852830173,6.824831841266015,5.423376867267995,5.291279658412776,5.3251175236691,6.227206589752976,6.307061389116,6.13658376905122,6.369419704566,6.299093087676096,6.349765312465296,6.540573630302788,6.620785399473444,6.775773044747025,6.517832497876089,5.090766680353591,5.158810267927068,2.370424261885248,3.8563523486599567,4.261680660219019,0.0
BSU_03200,8.40638535231509,8.409664818713912,8.389480910582018,5.164220753720049,5.487102609553123,5.172177137413977,4.4327607684410575,4.176104600255179,4.6350101841798,4.186657943277998,4.441372710615834,5.001079474149369,5.0290154334822,5.127816140527834,4.99415316715868,6.408858845700902,6.115391058682041,6.401809318460481,5.461079063938716,5.782019657336798,5.3359457126811565,6.734122211214527,6.893493032599191,6.526860696557016,5.882671516870872,5.749059021471964,5.119117048672109,3.367415571788149,4.663220333003585,4.597715374703107,3.7637343669964243
BSU_03210,9.828346893442912,9.765348705894919,9.864755302347026,6.029345459328061,6.3251024158534355,6.063018847084743,5.279595120407851,5.094907907500433,5.306751391443914,5.038433334453876,5.329887420327839,5.772581727367909,5.873025906080838,5.741399711807286,5.610356517050117,6.803680588372336,6.452503129531175,6.69142625242434,6.050334131198653,6.0454915914741045,5.973862860503228,7.1795907261973175,7.09377371837446,6.744297655744144,6.174788302326605,6.535564439206502,6.521474085055083,3.857622665140459,5.041160483523487,4.992333657636446,3.984272733663371
BSU_03220,6.997874031112018,7.061110512076022,7.349932441810484,6.942948656198852,7.1248690651097215,6.995309848657586,6.0066143298048935,5.668571619752031,5.881700425989929,5.870570982596921,6.005564364767366,6.4997685461883705,6.616747376049944,6.597964572646559,6.419067428231426,7.421140669484151,7.156851373087043,7.4115553100779135,6.998305549703737,6.930201335724145,6.924575429253227,7.129331606866106,7.346472112397942,7.112821621284108,6.789138998675581,8.781265211334937,9.067484392421076,5.6819435101539,6.623950633935164,6.553139348176288,3.1811239551878367
BSU_03230,4.439267205642348,4.531986252265825,4.552133393515785,5.502140176496279,5.556586958217972,5.535836657544947,4.82368593979522,4.914678472045153,5.059247773169998,5.3947317912447925,5.479497393066868,5.763089609902684,6.132080947349994,6.221130906253313,6.197714715950147,6.8128769731717735,6.657414365093076,6.768977588043071,6.406624734941417,6.426110633350538,6.306402659689347,7.113410430263431,6.934432219035626,7.044042090502534,7.106521601568926,6.849229679017646,6.602439646056439,5.124282836287722,6.68174606353522,6.331335291547378,4.290508788663387
BSU_03240,3.6888990442035334,3.5285974100382203,3.814530022286907,4.484666255999741,4.3226675735528435,4.545317553632284,3.882144143795296,3.8899280288731597,3.567765672402926,3.194992905693018,3.3764452792069064,3.768639698250485,3.725328111108805,3.588984278440033,3.503352397603089,3.45840813660337,3.3296070009477017,3.487575399511605,3.3537747165845673,3.411347376260584,3.428071146202361,3.2960192223320632,3.1036754842283876,3.0225290027535805,3.413908578106571,6.447757102657586,2.0505552826449187,4.239137017683227,2.4860099538991536,2.672033743040195,9.387476525322155
BSU_03250,2.213670372353349,1.8726315707363337,2.5044204961360874,4.174599026210876,3.938074568451293,3.957589827013693,3.393122151138781,3.2312380927428395,3.259175645628799,2.8805631105922833,3.1192097096841365,3.386133483153138,3.2629423426088726,3.208666008023778,3.2607373185395403,2.9122254480004734,3.0307569356893374,3.00504540663386,3.104105461881099,2.983558545811334,3.213921265712735,3.359747346867598,2.593650526847869,3.0172972918076533,3.2412561170389833,5.930955217117839,3.3054497797155142,3.2078605818836747,2.385989055877146,2.403948220039194,8.28635571946093
BSU_03260,1.4732739413569176,1.8744110014069628,1.8802638479486358,2.5166752450118874,2.4772045824822735,2.5821899693847032,2.4095702928459537,2.1441302332385566,2.1137686578527592,1.667901118001744,1.9205292176588795,2.2315770798292354,3.194193887496263,3.0050775776046166,3.1311189568049347,3.5680677845107436,3.722893485051564,3.6124702901018275,3.154609725996787,3.216904686757898,3.3654551800186323,4.04035504921978,3.7487010011758297,3.7446607390942557,3.7190340415676393,6.074646264663952,3.525100311814109,3.3882930958648485,2.6881501267776335,2.3499352764072143,7.753220281698423
BSU_03270,6.78939693049033,6.793076253520472,6.889642837853892,1.7715586822970755,1.5382602521625932,1.4590305249053568,4.588783574062006,3.9657852935543048,4.094551525446824,3.406521766755625,3.6371941874473084,3.7002457866203846,4.097422776106711,4.730308872896162,3.817968365420579,3.0541311213553115,3.0893727504791464,2.9700621953384845,3.654198489109937,3.5195557196582774,3.2897502491145363,3.016654023994167,3.7390207203821815,3.7599597691565867,3.6707646298756806,6.388988789288903,6.071075608239026,3.0610205755073214,4.229666021654998,3.84684092743916,0.0
BSU_03280,7.858612234283034,7.750034514461451,7.989702214287345,6.797519848188896,6.743338372534276,6.7996629703086136,8.803431432504889,7.9376299318237535,8.086778199516072,6.899685757709729,6.72904755981336,7.012003272503325,6.490983345757554,6.106249135886841,6.295402966575484,6.507257528407634,6.154716544235752,6.359099610978828,5.7742288232083885,5.781824071513562,5.7609146359151255,6.075107823670877,5.874220132613755,5.9822220086692575,5.929272046608416,8.378881873536317,7.099943887211752,5.223304549354166,5.809348289312704,5.471166537643282,9.324574580906502
BSU_03290,6.738818861560332,6.40210298559799,6.649162597032144,7.5076873842392855,7.4443825180876555,7.436227130796322,10.050608638196366,9.099677630771232,9.385242688379902,7.873233540761104,7.765420749164873,7.86641021588706,7.577615509336671,7.180306030944244,7.405340428828376,7.213627508663973,6.607685495731682,7.0492147765959245,6.059726484935289,6.159010957609047,5.876675031253115,6.5172466961762625,5.857502142759342,6.087203818578712,6.13927147779923,8.106728311939575,7.800251217219839,5.106374251433904,6.158692025823418,5.980929955210654,8.16490459082294
BSU_03300,4.107013821578879,3.896436905015246,4.171959911318746,6.230962398193063,6.267399891885664,6.122631891807794,9.130280320882715,8.075956313099834,8.357037840241253,7.0058723865482,6.711267481090281,6.939359416349704,6.595704123003798,5.850625174803305,6.275069576441543,5.881463456881507,5.2580375065501475,5.860139573938411,3.8167011986304153,4.094314232888454,3.882567003948224,2.929366914937007,2.7261371095505353,3.063853348444171,3.1433339035269428,4.837430213033035,3.9710941472836816,2.682808940634123,4.158943491424101,3.81631352854979,5.450011619266375
BSU_03310,1.4528770207640185,1.7751535499727173,1.5206855542920428,5.142775771576565,5.187808651964689,4.9801633624458725,1.5758137147949216,1.6442269844608859,1.9241899925392227,6.640289424736387,5.976823439213182,6.2729398298507055,4.289663030645057,1.5307307845884746,3.463605230037984,0.9187251686588761,1.1524857721859996,1.0993099050570205,0.9674444024846489,1.0721710517488898,1.058946276538134,1.1262370469829208,1.297932833626209,1.333965429138251,1.4661448871466751,2.4693964709277734,2.1623284708758046,1.3634792195055039,2.245343084465989,1.2104705390314894,3.5558381661926957
BSU_03320,1.4770951485284436,1.3083621256825775,1.5436190118184077,5.898834917632864,6.003029338787146,5.924925354270989,1.964442525869787,1.8968297737888573,2.5171632401922475,7.274119507628806,6.7076704232887145,7.009798522844413,4.820451859402078,2.00972142981288,3.9447282444027163,0.9851697024945683,0.9268086311767556,0.9342511683138846,1.0903012839892794,0.8977453792943704,1.0702870613832345,1.0431702178672284,0.9318865809573036,1.079586977002646,1.4172844294693618,3.1549776672876253,1.5076128771806847,1.8198686687369936,2.624988227361118,1.3384487813604906,0.0
BSU_03330,4.773367021589268,4.640713790098467,5.054610075509131,8.299089509194658,8.602261901980528,8.414736244004809,4.031474005081478,4.238232727078869,4.449077548835507,9.086981959724785,8.404283142493833,8.958183601021846,6.590341561292983,3.9899320650866588,5.692563141528274,3.1743367015267854,2.9988673566012154,3.298206518551166,3.1283903660469012,3.060985124702268,3.1650377030810803,3.057003073595167,2.702382381060727,2.9169814226168556,3.114095548247736,4.073462585700239,3.753103818899047,3.189663125618533,4.46326809139075,3.2200755032746917,0.0
BSU_03340,1.1773534687356602,2.0837800667580915,0.8615910636721673,3.1000434029893573,3.2398658975574186,3.3137916229416793,1.3523949635668706,2.5829102368625674,1.2891915847704034,7.753073484978573,7.489737793814051,7.715294397260412,7.786597823501299,7.710178210897989,7.766889522845391,7.493049385907325,7.207717773870364,7.349691128812536,6.355465154111425,6.65861094439973,6.979439474129311,3.3216541660020553,4.3270326682519755,5.355989728520404,1.7285891634910846,1.7169283809638567,0.5764224857679894,2.0628386568052695,4.702118928551229,4.776207063877967,3.759345790496966
BSU_03350,1.5720628670223278,2.0866762235735963,1.8977297678795688,2.559103315714684,2.9667290507263333,2.521558400704238,1.43685087119073,2.584682847604069,1.4527269894076669,7.592450694336254,7.303514288711844,7.603345831199993,7.7752633142090595,7.689292843896534,7.687936929814162,7.4661181660885845,7.088118668503026,7.271005819159321,6.46748156439278,6.658736424245387,6.8417860941809145,2.9119270834521753,4.102007672346896,5.32310066540796,1.5531152718815129,0.5332720155850434,0.4689504098366209,1.9936750421869556,4.669143502010472,4.900878187365504,0.0
BSU_03359,3.7099540726242966,5.1086716683266316,2.7283648931346396,1.908468016342829,1.8725642339053559,1.694729897807279,3.003949311538542,4.48381940688403,1.400089229872252,10.620008107358943,10.303788165440123,10.58307131179112,11.4741505096783,11.833693705426167,11.441336793439168,11.125982827856186,10.909027081917976,11.113007274924092,10.343095094161827,10.82510919017493,10.801945042899625,6.008159589432153,7.250172165883852,8.70671974405895,3.3260113446005954,1.930957125402143,0.0,3.7556637775404993,8.139058860993984,8.690860424545109,0.0
BSU_03360,3.8100902277081645,5.088877097024028,2.6266639460292445,1.330115010878881,1.1807885896074048,1.2768258735618758,2.7839984259132535,3.946720114299427,0.9742750134742886,10.385450589173052,10.17679459066321,10.626450787547641,11.606218721404623,11.68591477214496,11.3860136104557,11.176746721175855,10.768035437518506,11.009609286369981,10.489498724295908,10.676094477591837,10.862066234229534,6.15281001922562,7.341169802388043,8.68360064264877,3.4307975043343477,2.024153123375478,1.325113492863525,4.137388524638903,8.181173009013564,8.68265877357786,0.0
BSU_03370,4.748080668309409,4.5295518923174205,4.270262952228497,4.31746979850726,4.462259683065824,4.532932950475067,4.743009466685773,4.499241439115875,4.668165136505731,4.183064016223496,4.573867121144878,4.5892912993409345,3.7991417443994324,3.802794196879913,3.870631960607381,3.6753449641400344,3.6330179958814774,3.506119425267232,3.5012758742343038,3.6251536347971207,3.1855350720722413,3.7888117774909817,3.8354212225414077,3.857738357365701,3.7248949823210875,4.801757029876465,4.530259558888715,1.8849685914274656,3.0034534216228543,2.8208493466227416,4.157956767345632
BSU_03380,3.998034958937997,4.080693000494621,4.3328004642634195,4.403165432462372,4.232341759191962,4.445565147384082,4.32082683267786,3.7479953232180647,3.8761590230609153,3.9192625011359064,4.084981829739384,4.227465830565122,3.8169649941953327,3.9167808881108828,3.6462139748653466,3.4613195256028635,3.4634188289914305,3.5579272329916387,3.632244763278324,3.5323863130681117,3.525605740711781,3.6819777283127797,3.573047074230365,3.570389781519711,3.941646386725804,4.283226236828039,3.478026576862116,1.6666388781347001,2.960380661354567,2.8200043782513404,0.0
BSU_03385,3.3512841887026936,3.40536997351282,4.3492259041156345,1.714932210645436,0.9799659364765038,0.7659808166975338,0.6617784176602274,0.221502325917023,1.1359612050769985,1.757231400228555,1.2243702567560735,1.901629068819342,4.753321778336306,4.676284038482026,4.5819429075555265,6.000393735149778,6.113024319100067,5.9453704961493905,5.374406315718663,5.828489275229725,5.492895582054757,5.911391391234505,6.279156038197505,6.263634275408971,6.372634118901426,4.845349873000913,4.876329358428247,4.8921618874989505,5.308401669093012,6.44081961742047,0.0
BSU_03390,4.870194559821795,4.824351345069502,4.627460060109888,6.812668272711017,7.119048603871846,6.902417303170412,4.769947398976967,5.352156597979132,5.38492576031653,5.832161324249741,5.641376752803426,5.853827037938982,6.399991399171548,6.371324668483871,6.4688516754496925,7.369889464500878,7.469185734875118,7.346643743189545,7.0623316531290445,7.035928738715815,7.020430092955759,7.0159872169615305,7.156183364767584,7.2985316593837934,7.323306589448737,6.883119420708898,6.805699869752308,6.168572406524063,6.164597833710939,6.922094503978753,4.709625765980578
BSU_03400,1.4016707685113279,1.9024931232471363,2.53340938920982,1.8932439802744272,1.8651971171664943,2.115109970310302,0.5473811805749788,0.9903830761352097,0.8590524933341295,1.3544338993532496,0.9322306290982691,0.995874371886156,6.095839017171263,5.905301840277231,6.182346761055146,7.295884282285015,7.566270585570129,7.12977751702382,7.342077407957808,7.384464929770749,7.3210513887085735,6.894089137173017,7.244506076180192,7.3398267686050955,6.213951301907168,3.843561655438239,2.677664336963817,3.200875120672425,3.916942874588161,4.57385732432485,5.148187992752674
BSU_03410,3.2567811442489134,3.330882401310982,3.632248630347049,2.453080322496636,2.405051621886469,2.4202503059704323,2.625293077651117,2.057284310556833,2.0666739809092336,1.6491384586673843,1.6486583524444918,1.79777434470017,5.3167023887024385,5.271686081387866,5.130737258065961,6.335963133640427,6.3452377070786,6.357818790016939,6.600163616205148,6.533318337587528,6.47501573178901,6.043561362239081,6.092451313200574,6.185577452530218,6.731195236982196,6.596638624879536,6.2189684200634705,5.478428673503356,6.576021947041462,6.405906466955409,5.04484907547021
BSU_03420,4.888851918615498,4.621626382712095,4.530398871125232,6.535411491992473,6.74828004174711,6.673460580064368,5.7118068881148085,6.1876742410930134,5.871950884407476,5.554939557402824,5.781540665354648,6.038391412735095,5.656255389097652,5.519872219970829,5.450301881973806,6.012017958932035,6.256923506043215,5.943234655807947,5.920892392476586,5.98599211364406,6.095819333880464,6.712036593830083,6.557022177084452,6.399043714445005,6.22211426376798,4.731809914834799,4.161461915585827,3.6102763885264477,4.706315352568112,4.677400148980716,7.177979138589543
BSU_03430,2.4115560378457865,2.518189395403649,2.8260898873942413,5.962031664555895,6.141997399979667,6.093211201782315,4.9202966225065525,4.785450455354146,4.765414011647424,4.578093903715621,4.6646598759346105,5.195803566902844,4.265481534799563,3.8055666968766753,3.743658363167026,4.220708483370494,4.090681879340455,4.20626013643553,4.192483527997599,4.21685933229075,4.332055324140743,4.421937403210218,4.200047934172085,3.8481849927161798,4.416987289841655,5.093310545169927,2.9052211341488827,2.504006646436848,3.2753967302863374,2.623749217497071,0.0
BSU_03440,2.4728678683539123,2.4713500889845674,2.607373744776227,4.197033314947894,3.864047868837401,4.209383785947573,5.147440689962074,4.839421689327394,4.693000477075607,4.004888196786313,4.290800676998028,4.5703664824832,2.4275337860469817,2.4264970624214888,2.630844967208703,2.679789710269073,2.6127900637233985,2.80275081191124,2.67010156665244,2.570339438160978,2.592749751125156,3.067621857282898,2.7099291500054172,3.072975646218993,2.7493031975604647,7.788820958814316,1.3594379156105754,6.6285480518640565,1.9711124348760745,1.911862808998294,12.202301626715974
BSU_03450,3.636069842000398,3.8831819262069245,3.324973232374015,9.68326579491696,9.589679061687596,9.753513724783877,7.850905235818689,7.029062785962656,7.295970754626244,6.064537802987088,6.253060922211919,6.586470138821552,5.201507047973717,5.280307689488923,5.288694542870167,4.628307594399484,4.402855231723103,4.628030976341983,3.6926330391032076,3.8213018215116596,4.01380433813224,3.91652420645039,3.6983719634597882,4.193199686013514,3.6973699417215,7.102599575776048,3.664248903168722,5.547813798943857,4.99946142521793,4.295675501080363,10.5919308902965
BSU_03460,2.437009578750515,2.164026665365573,2.435410540852946,9.591012349385931,9.505309512380936,9.61638009886082,7.608768073800595,6.888340795930952,7.081458135255615,5.990597835188338,5.961988982913626,6.427419877450156,5.075138553338484,5.02706154065357,5.064998984263339,4.297909262705405,4.257942345130353,4.099857145088596,3.5977170405018364,3.6458949518742507,3.661914209004293,3.7303664093685542,3.445928318121892,3.8218370136987767,3.579848681772641,7.363392854481813,3.4975231323630154,5.705120585856138,4.686812288507626,4.104155179606996,10.89524000330357
BSU_03470,5.386784569340376,5.536985079128647,6.064009384198131,3.740786352918132,3.8185142898628666,3.6723944117869767,2.9971802415328317,3.1932187919371184,2.5023729329641218,3.0593951333276923,3.2696435297804616,3.5170081105564512,4.505951907084772,4.47792099475385,4.1663708891572755,3.55523206012854,4.131608545224537,4.123751861208628,4.314683454644022,4.7152153642113035,4.86499189694053,4.473648209890794,4.531341464092632,4.364078008439966,6.255980883248347,5.265914914904752,4.579136719544736,4.099711639032656,5.396011680770347,5.530246299086141,0.0
BSU_03480,6.641705592212454,6.652963640476444,6.894995008050178,6.8751229303885735,6.485811932498599,6.724948905239907,4.236835796648474,3.2656343560453474,3.5646991604959433,2.9967564480234863,3.2626968059131283,3.1944236989237194,4.042300654142149,4.066359282778876,3.8677253936130205,4.1565506113466695,3.8629172924012996,4.160180500920835,3.61640285893497,3.6572317572584008,3.7648407396072963,4.366534356663209,4.422885591950369,4.340155115234825,5.332604047053684,6.593448594732176,6.415426491895634,3.694319705231134,4.364387502768025,3.902639096633635,5.41206124406771
BSU_03490,6.725946793261214,6.700577310393224,6.961399992229194,6.992725406190567,6.4423648444730635,6.781374608046282,4.497387976669737,3.4811865785736575,3.7598059053909103,3.182213461689479,3.4745327799988446,3.345998640198799,4.10193632852905,4.1387896079432345,4.029126565226312,4.462741438528664,4.120627098669215,4.411465949196906,3.87988958027805,3.861923318335559,3.811451919722333,4.9138242436056006,5.328031790072944,5.077107143712208,5.655578594805853,7.1091678460568,7.140390854473628,3.7082583711747956,4.7168909286825516,4.213818179677445,3.08256282018966
BSU_03500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSU_03510,7.253218962423532,7.146447434373092,7.386414093326544,7.494721137537526,7.019161127598786,7.399868255626334,4.564322820706196,3.815699285562999,3.9807313408282274,3.626726920611302,3.905373188383214,3.812775175774842,4.4041928066907365,4.444991018564992,4.312326798826645,4.837900013373136,4.509447300272039,4.777902273731501,4.32290502457684,4.223717496707974,4.13930244245867,5.278125328527784,5.56306101156908,5.443820182573724,5.976339745711836,7.188706451917418,6.988321609452697,4.099264561312943,4.749380404821385,4.420630742703001,5.3209149470679264
BSU_03520,7.179238448629528,7.212379484181033,7.36044020353787,7.6290699398879545,7.348192260872812,7.6267323249644585,4.672584416379641,3.584671555903991,4.117471724119737,3.641118456302098,4.115650887794758,4.0320643737812745,4.445271205398024,4.429078477683293,4.2831062073540735,4.594481347881148,4.482239567848675,4.719535408418758,4.342550110012765,4.373860399207585,4.297164062009235,5.131914561104112,5.366665681550818,4.975749051564962,5.868834062875615,7.418734470933348,7.745529575729988,4.413656651673559,4.846367485607105,4.19398654705201,4.065377914717473
BSU_03530,6.129818452431331,6.042407954592689,6.236760476884881,5.502326113457024,5.3977162458566985,5.596738107191197,4.667875788416717,4.157353636152803,4.441910680189263,4.741812725406828,4.890156131697041,5.256951246934493,4.922078192182478,4.7000130874240975,4.753954341922375,4.809716843059589,4.801258274654918,4.936133836343705,4.604923037831439,4.3811601324777785,4.609630018807888,5.336091886198253,4.9130575689022455,4.869697839139534,4.871082609301993,6.43817625840775,6.60746620430894,3.778719023695268,4.905152597485895,4.4262706968493415,4.300515365419856
BSU_03540,2.8709004143706696,2.965259490540216,2.804118354691881,5.259852006146769,5.3304624617882865,5.4286478724843565,3.9044857186426567,4.811822834354138,4.653215596013283,5.855237682512865,5.848985746198172,5.582852515241603,5.250447928777701,5.210425963586565,5.269484125177275,5.696767675530194,5.790056722305071,5.701540773618867,5.268833493813723,5.366355275720481,5.3675358484932,6.191974644913159,5.746120956618313,5.927274706853922,5.018052468061246,4.370970933496562,3.8368022519853686,2.793465993983961,4.088774398804353,4.338725760670407,0.0
BSU_03550,2.6566564430148185,2.6648371351328115,2.7165756716454457,1.9350739359706015,1.9416181414525,1.9144307195472305,1.8054921208622663,1.2201426270797258,1.7263658017141863,1.476093043326229,1.5912182453271873,1.8846514365146239,1.9439780912403406,1.8942323777415044,1.8526635536959863,2.5646926872626685,2.4611643158692327,2.477897486550064,2.357092734078808,2.371380884055201,2.5316281685284934,3.0378186868312196,2.9396275402549805,2.830370383818481,3.006623910317199,3.6349516372501762,3.871835864431128,1.441046142332504,1.938481391584167,1.5864921296064036,0.0
BSU_03560,2.4368371778873907,2.284202176300904,2.877077513743526,2.515376850841227,2.525915837055727,2.5692879580266186,2.236315927763646,1.8903928258595153,1.9795002294140946,2.1398098584565224,2.2699189219640967,2.5916584675434327,2.226706864922148,2.2909858645644783,2.1504987526500905,2.1435419301171397,2.111630658589133,2.174632046961335,2.027983146680025,2.1585394368654116,2.0384249806563606,2.5109700795078433,2.0529906440531804,2.1962401390198747,2.389157553766441,3.820670963693991,2.126407429017093,1.5243798679118847,1.6828477869468945,1.4974263357478659,6.578283435004026
BSU_03569,3.6522238180131543,3.9519037379344315,3.171514443801253,5.204483613934583,5.290851740923225,5.198024456529297,4.400651586031542,4.186744917780322,4.52226354479348,4.452959899021638,4.622228638122217,4.772801778492191,4.663950013048124,4.667520480392457,4.646316399902656,4.333171321941132,4.32032646652974,4.59491954137411,4.21631985808763,4.396793942104971,4.382085095453612,4.580318619945076,4.1913778002302475,4.412840688721554,4.758924019556783,4.859489634903951,4.569094566196665,1.8730052619894086,3.793435741194565,3.5282899722889653,6.11494841573788
BSU_03570,4.011511916418108,4.023272999180397,4.194853331647313,5.6494208046999494,5.687545799218299,5.8342209001371605,4.86184449939301,4.740484882491945,4.902582734936116,4.889005406447616,5.172805509960468,5.3430218695199425,5.007226189529786,5.123220443213724,4.930649047543575,4.994666366457608,4.804633993665836,4.9345424361272325,4.768552315751186,4.782673306013171,4.896828026598353,5.34571720880738,4.623010568057811,4.885730716943303,5.090030756821841,5.091533376864119,5.103880280058094,2.6136637651411263,4.3714059694100325,3.9964085448685283,0.0
BSU_03580,3.7913111784374305,4.001037841267434,3.594004595455532,6.686847778142446,6.834955294820168,6.90574210760247,5.4232979556499235,5.299555494627176,5.458539458124416,5.398118170452013,5.4802298232907924,5.895483344872124,5.31070185669406,5.073710474645133,5.187183941649159,4.67050525516744,4.725234629286327,4.661343630463118,5.129940334448546,5.1039279002720965,5.296323899761272,4.748053122774311,4.482098098416295,4.801862976376895,5.39662134365543,5.039779154443669,5.30342405486268,3.1149288139201845,4.423721489982559,3.8282975855082766,0.0
BSU_03590,5.209962594488408,5.7606862154421865,5.5552381809229425,7.920215708664407,7.7963736511241954,7.91082893726451,7.421532083397857,6.4168448923634935,6.898378736978149,6.667241543828057,6.7965258474814565,7.126041534091642,5.730580443361823,5.420419179270556,5.621961423383638,5.711810834652581,5.500023872224032,6.081785770237699,5.458006936419899,5.538125569944874,5.37082124037777,5.39716380184542,5.141807986314362,5.310524206773537,6.384236890901368,7.272998676057236,7.561126189274112,5.501968054560054,5.2932835389106305,5.748069465673216,0.0
BSU_03600,4.849802275409937,5.23045884071567,4.781903982814799,7.687632341437637,7.4474026029801825,7.6299954275745625,6.9173570701090545,6.424869921062157,6.442351114406897,5.975958360346052,6.132881016094724,6.5465385878768085,5.226396589818778,4.969926154092454,4.976737089736275,5.937338464373035,5.767848661468071,6.019529156229258,5.358734403626457,5.312972384860739,5.396522983204872,5.244840329392816,5.413809631771881,5.492201257123769,6.499500116580619,6.8115503912916795,7.033852497850475,5.3523101442861005,5.134916850568464,5.730797785384341,5.0684672995634115
BSU_03610,6.478344998332619,6.86244099523056,6.204612118876809,8.557603568486781,8.540088776911603,8.565067453167353,7.8055861182768895,7.397337414783649,7.43239667469508,6.824192145694743,6.896018712174335,7.272349322207799,6.12551810075908,5.834247068268441,5.958014638837591,7.004344662331537,6.84049614561563,6.907313792353424,6.321092004451407,6.4884640259069934,6.315029732751983,6.3224104381089425,6.411897936489819,6.558178636802541,7.015486131242175,5.494704549363938,5.699168996457316,5.041401518506076,5.611792186009381,6.199369466587526,4.879729005901702
BSU_03620,5.308354069021886,5.386364783287491,5.22806693080374,3.3673042254852863,3.411578726268241,3.2718851120931656,3.030757950631992,3.066424561666701,2.9902312251576326,2.838933716483705,2.88083470771794,2.9362843080058116,4.252739525159774,3.9340981600864877,3.6610130671729997,5.53655309681751,5.192117083888462,5.271390408054418,4.144860978914577,4.318142203488736,4.132932929258892,4.608061589777524,4.678759830312124,4.706402168386358,5.912988697749935,6.115323867433913,6.394657055250937,5.076645702862798,4.938407459272701,5.690831357595018,0.0
