regulator,gene_id,effect
HutP,BSU39370,antitermination
HutP,BSU39390,antitermination
RocR,BSU17850,autorepression
RocR,BSU40350,autorepression
RocR,BSU40320,activation
RocR,BSU37770,activation
RocR,BSU37790,activation
RocR,BSU37760,activation
RocR,BSU40330,activation
RocR,BSU40340,activation
RocR,BSU37780,activation
RhgR,BSU07080,activation
RhgR,BSU07040,activation
RhgR,BSU07010,activation
RhgR,BSU07070,activation
RhgR,BSU07030,activation
RhgR,BSU07060,activation
RhgR,BSU07020,activation
RhgR,BSU07050,activation
YetL,BSU07230,repression
ChrS,BSU36130,repression
ChrS,BSU36110,repression
ChrS,BSU36120,repression
BceR,BSU30370,activation
BceR,BSU30380,activation
PutR,BSU03220,activation
PutR,BSU03210,activation
PutR,BSU03200,activation
YwcC,BSU38229,repression
MifM,BSU23890,attenuation
MifM,BSU23880,attenuation
GabR,BSU03900,activation
GabR,BSU03910,activation
GabR,BSU03890,negative autoregulation
YwbI,BSU38330,activation
YwbI,BSU38320,activation
SigF,BSU35609,sigma factor
SigF,BSU37510,sigma factor
SigF,BSU35550,sigma factor
SigF,BSU24580,sigma factor
SigF,BSU10280,sigma factor
SigF,BSU00880,sigma factor
SigF,BSU38740,sigma factor
SigF,BSU15310,sigma factor
SigF,BSU30470,sigma factor
SigF,BSU38750,sigma factor
SigF,BSU23470,sigma factor
SigF,BSU24500,sigma factor
SigF,BSU09150,sigma factor
SigF,BSU00650,sigma factor
SigF,BSU23450,sigma factor
SigF,BSU24230,sigma factor
SigF,BSU35600,sigma factor
SigF,BSU11410,sigma factor
SigF,BSU24590,sigma factor
SigF,BSU27300,sigma factor
SigF,BSU16880,sigma factor
SigF,BSU07130,sigma factor
SigF,BSU24670,sigma factor
SigF,BSU27750,sigma factor
SigF,BSU00240,sigma factor
SigF,BSU28210,sigma factor
SigF,BSU38730,sigma factor
SigF,BSU39060,sigma factor
SigF,BSU33060,sigma factor
SigF,BSU00660,sigma factor
SigF,BSU24710,sigma factor
SigF,BSU14950,sigma factor
SigF,BSU09140,sigma factor
SigF,BSU22900,sigma factor
SigF,BSU35580,sigma factor
SigF,BSU36540,sigma factor
SigF,BSU15670,sigma factor
SigF,BSU15330,sigma factor
SigF,BSU10390,sigma factor
SigF,BSU25540,sigma factor
SigF,BSU33050,sigma factor
SigF,BSU36550,sigma factor
SigF,BSU30630,sigma factor
SigF,BSU00670,sigma factor
SigF,BSU23480,sigma factor
SigF,BSU15680,sigma factor
SigF,BSU23460,sigma factor
SigF,BSU22850,sigma factor
SigF,BSU00560,sigma factor
SigF,BSU00690,sigma factor
SigF,BSU03400,sigma factor
SigF,BSU26619,sigma factor
SigF,BSU00680,sigma factor
SigF,BSU26620,sigma factor
SigF,BSU24680,sigma factor
SigF,BSU00840,sigma factor
SigF,BSU35570,sigma factor
SigF,BSU25790,sigma factor
SigF,BSU08310,sigma factor
SigF,BSU25530,sigma factor
SigF,BSU08330,sigma factor
SigF,BSU24730,sigma factor
SigF,BSU37620,sigma factor
SigF,BSU15320,sigma factor
SigF,BSU36770,sigma factor
SigF,BSU27469,sigma factor
SigF,BSU24720,sigma factor
SigF,BSU24700,sigma factor
SigF,BSU00540,sigma factor
SigF,BSU25800,sigma factor
SigF,new_1569226_1569349_c,sigma factor
SigF,BSU36970,sigma factor
SigF,BSU35540,sigma factor
SigF,BSU18030,sigma factor
SigF,BSU22869,sigma factor
SigF,BSU35590,sigma factor
SigF,BSU38630,sigma factor
SigF,BSU36780,sigma factor
SigF,BSU08510,sigma factor
SigF,BSU00830,sigma factor
SigF,BSU24650,sigma factor
SigF,BSU14960,sigma factor
SigF,BSU27760,sigma factor
SigF,BSU36760,sigma factor
SigF,BSU15660,sigma factor
SigF,BSU18020,sigma factor
SigF,BSU25520,sigma factor
SigF,BSU00860,sigma factor
SigF,BSU08490,sigma factor
SigF,BSU07140,sigma factor
SigF,BSU08320,sigma factor
SigF,BSU30739,sigma factor
SigF,BSU08500,sigma factor
SigF,BSU32070,sigma factor
SigF,BSU27468,sigma factor
SigF,BSU40950,sigma factor
SigF,BSU24690,sigma factor
SigF,BSU29500,sigma factor
SigF,BSU22860,sigma factor
SigF,BSU00870,sigma factor
SigF,BSU24660,sigma factor
SigF,BSU15690,sigma factor
SigF,BSU00640,sigma factor
SigF,BSU00850,sigma factor
SigF,BSU01550,sigma factor
SigF,BSU29510,sigma factor
SigF,BSU38760,sigma factor
SigF,BSU35560,sigma factor
SigF,BSU25810,sigma factor
SigF,BSU24490,sigma factor
SigF,BSU33070,sigma factor
SigF,BSU27310,sigma factor
SigF,BSU25780,sigma factor
SigF,BSU35610,sigma factor
SigV,BSU38499,sigma factor
SigV,BSU06380,sigma factor
SigV,BSU16950,sigma factor
SigV,BSU14480,sigma factor
SigV,BSU36530,sigma factor
SigV,BSU38500,sigma factor
SigV,BSU38510,sigma factor
SigV,BSU27150,sigma factor
SigV,BSU28060,sigma factor
SigV,BSU38480,sigma factor
SigV,BSU23830,sigma factor
SigV,BSU27130,sigma factor
SigV,BSU04560,sigma factor
SigV,BSU04570,sigma factor
SigV,BSU03240,sigma factor
SigV,BSU27120,sigma factor
SigV,BSU38530,sigma factor
SigV,BSU03250,sigma factor
SigV,BSU38520,sigma factor
SigV,BSU38540,sigma factor
SigV,BSU27140,sigma factor
NhaX,BSU09680,activation
AseR,BSU05344,repression
AseR,BSU05340,repression
AseR,BSU05343,repression
AseR,BSU05330,repression
LexA,BSU09810,repression
LexA,BSU12500,repression
LexA,BSU23680,repression
LexA,BSU17870,repression
LexA,BSU05640,repression
LexA,BSU17880,repression
LexA,BSU06060,repression
LexA,BSU35160,repression
LexA,BSU23720,repression
LexA,BSU40350,autorepression
LexA,BSU23300,repression
LexA,BSU18960,repression
LexA,BSU06610,repression
LexA,BSU22790,repression
LexA,BSU10470,repression
LexA,BSU09930,repression
LexA,BSU10490,repression
LexA,BSU17860,repression
LexA,BSU23650,repression
LexA,BSU05650,repression
LexA,BSU29230,repression
LexA,BSU20440,repression
LexA,BSU23670,repression
LexA,BSU01520,repression
LexA,BSU06620,repression
LexA,BSU18100,repression
LexA,BSU23710,repression
LexA,BSU23690,repression
LexA,BSU24750,repression
LexA,BSU06630,repression
LexA,BSU17260,repression
LexA,BSU25690,repression
LexA,BSU18090,repression
LexA,BSU06070,repression
LexA,BSU10480,repression
LexA,BSU23700,repression
LexA,BSU21500,repression
LexA,BSU24740,repression
LexA,BSU06600,repression
LexA,BSU27730,repression
LexA,BSU38090,repression
LexA,BSU23660,repression
LexA,BSU09910,repression
LexA,BSU09920,repression
LexA,BSU16940,repression
LexA,BSU35170,repression
LexA,BSU21520,repression
LexA,BSU28490,repression
LexA,BSU13800,repression
LexA,BSU29220,repression
LexA,BSU27740,repression
LexA,BSU05630,repression
LexA,BSU17850,repression
LexA,BSU20430,repression
LexA,BSU18950,repression
LexA,BSU35770,repression
LexA,BSU01530,repression
DegU,BSU16390,regulation
DegU,BSU35239,activation
DegU,BSU35450,activation
DegU,BSU38420,activation
DegU,BSU16300,repression
DegU,BSU16460,repression
DegU,BSU35900,activation
DegU,BSU16299,repression
DegU,BSU31890,activation
DegU,BSU35490,activation
DegU,BSU16190,repression
DegU,BSU35390,activation
DegU,BSU34470,activation
DegU,BSU16360,regulation
DegU,BSU16340,repression
DegU,BSU16440,regulation
DegU,BSU16400,regulation
DegU,BSU16280,repression
DegU,BSU38400,activation
DegU,BSU31080,activation
DegU,BSU38940,repression
DegU,BSU16220,repression
DegU,BSU34850,activation
DegU,BSU39220,repression
DegU,BSU36250,activation
DegU,BSU36230,activation
DegU,BSU16230,repression
DegU,BSU16410,repression
DegU,BSU16320,repression
DegU,BSU35880,activation
DegU,BSU16330,repression
DegU,BSU16430,repression
DegU,BSU16480,regulation
DegU,BSU16270,repression
DegU,BSU16300,regulation
DegU,BSU16460,regulation
DegU,BSU16350,repression
DegU,BSU31875,activation
DegU,BSU35400,activation
DegU,BSU16299,regulation
DegU,BSU16420,regulation
DegU,BSU34840,activation
DegU,BSU16310,repression
DegU,BSU16280,regulation
DegU,BSU35460,activation
DegU,BSU16240,repression
DegU,BSU16340,regulation
DegU,BSU16260,repression
DegU,BSU31850,activation
DegU,BSU16450,repression
DegU,BSU15300,activation
DegU,BSU16380,repression
DegU,BSU31720,activation
DegU,BSU35220,activation
DegU,BSU16470,repression
DegU,BSU16210,repression
DegU,BSU10300,activation
DegU,BSU16370,repression
DegU,BSU10420,activation
DegU,BSU16290,repression
DegU,BSU34460,activation
DegU,BSU35410,activation
DegU,BSU35420,activation
DegU,BSU16180,repression
DegU,BSU16270,regulation
DegU,BSU16410,regulation
DegU,BSU16320,regulation
DegU,BSU34450,activation
DegU,BSU16330,regulation
DegU,BSU16430,regulation
DegU,BSU35470,activation
DegU,BSU16390,repression
DegU,BSU35440,activation
DegU,BSU36260,activation
DegU,BSU02780,activation
DegU,BSU16350,regulation
DegU,BSU31860,activation
DegU,BSU35380,activation
DegU,BSU38930,repression
DegU,BSU38410,activation
DegU,BSU31900,activation
DegU,BSU15640,repression
DegU,BSU16260,regulation
DegU,BSU39230,repression
DegU,BSU16310,regulation
DegU,BSU16200,repression
DegU,BSU16250,repression
DegU,BSU14410,activation
DegU,BSU16360,repression
DegU,BSU16380,regulation
DegU,BSU31910,activation
DegU,BSU16440,repression
DegU,BSU16480,repression
DegU,BSU36240,activation
DegU,BSU16400,repression
DegU,BSU16470,regulation
DegU,BSU34830,activation
DegU,BSU35890,activation
DegU,BSU16420,repression
DegU,BSU16370,regulation
DegU,BSU35430,activation
DegU,BSU16290,regulation
DegU,BSU31840,activation
DegU,BSU35370,activation
DegU,BSU35870,activation
DegU,BSU35230,activation
DegU,BSU16450,regulation
DegU,BSU35500,activation
NatR,BSU02760,activation
NatR,BSU02750,activation
AzlB,BSU26720,repression
AzlB,BSU26710,repression
AzlB,BSU26680,repression
AzlB,BSU26690,repression
AzlB,BSU26700,repression
HxlR,BSU03460,activation
HxlR,BSU03450,activation
SigH,BSU29760,sigma factor
SigH,BSU16980,sigma factor
SigH,BSU18910,sigma factor
SigH,BSU37470,sigma factor
SigH,BSU29780,sigma factor
SigH,BSU28030,sigma factor
SigH,BSU40310,sigma factor
SigH,BSU35310,sigma factor
SigH,BSU36640,sigma factor
SigH,BSU10750,sigma factor
SigH,BSU00490,sigma factor
SigH,BSU15280,sigma factor
SigH,BSU18920,sigma factor
SigH,BSU22790,sigma factor
SigH,BSU28000,sigma factor
SigH,BSU33040,sigma factor
SigH,BSU37130,sigma factor
SigH,BSU03780,sigma factor
SigH,BSU39330,sigma factor
SigH,BSU25200,sigma factor
SigH,BSU40300,sigma factor
SigH,BSU37030,sigma factor
SigH,BSU05010,sigma factor
SigH,BSU37460,sigma factor
SigH,BSU36660,sigma factor
SigH,BSU23460,sigma factor
SigH,BSU18350,sigma factor
SigH,BSU05020,sigma factor
SigH,BSU29770,sigma factor
SigH,BSU27990,sigma factor
SigH,BSU25210,sigma factor
SigH,BSU15290,sigma factor
SigH,BSU24220,sigma factor
SigH,BSU28020,sigma factor
SigH,BSU10760,sigma factor
SigH,BSU36650,sigma factor
SigH,BSU25230,sigma factor
SigH,BSU28010,sigma factor
SigH,BSU38090,sigma factor
SigH,BSU13990,sigma factor
SigH,BSU23470,sigma factor
SigH,BSU09420,sigma factor
SigH,BSU25840,sigma factor
SigH,BSU08760,sigma factor
SigH,BSU19410,sigma factor
SigH,BSU18360,sigma factor
SigH,BSU23450,sigma factor
SigH,BSU03770,sigma factor
TreR,BSU07810,repression
TreR,BSU07800,repression
TreR,BSU07820,repression
ImmR,BSU04890,repression
ImmR,BSU04870,repression
ImmR,BSU04920,repression
ImmR,new_535832_536095,repression
ImmR,BSU04839,repression
ImmR,BSU04960,repression
ImmR,BSU04840,repression
ImmR,BSU04950,repression
ImmR,BSU04910,repression
ImmR,BSU04930,repression
ImmR,BSU04830,repression
ImmR,BSU04970,repression
ImmR,BSU04850,repression
ImmR,BSU04990,repression
ImmR,BSU04900,repression
ImmR,BSU04940,repression
ImmR,BSU04880,repression
ImmR,BSU04860,repression
ImmR,BSU04980,repression
MtrB,BSU22670,termination/antitermination
MtrB,BSU22610,termination/antitermination
MtrB,BSU22600,termination/antitermination
MtrB,BSU22630,termination/antitermination
MtrB,BSU22680,termination/antitermination
MtrB,BSU22660,termination/antitermination
MtrB,BSU22620,termination/antitermination
MtrB,BSU22650,termination/antitermination
MtrB,BSU22640,termination/antitermination
LicR,BSU38580,activation
LicR,BSU38570,activation
LicR,BSU38560,activation
LicR,BSU38590,activation
CitB,BSU38150,mRNA binding
CitB,BSU38170,mRNA binding
CitB,BSU38160,mRNA binding
CitB,BSU29130,mRNA destabilization
CitB,BSU38140,mRNA binding
CitB,BSU29120,mRNA destabilization
CitB,BSU28410,mRNA binding
CitB,BSU29140,mRNA destabilization
Thi-box,BSU13240,RNA switch
Thi-box,BSU11660,RNA switch
Thi-box,BSU11670,RNA switch
Thi-box,BSU13230,RNA switch
Thi-box,BSU13210,RNA switch
Thi-box,BSU11680,RNA switch
Thi-box,BSU11690,RNA switch
Thi-box,BSU15350,RNA switch
Thi-box,BSU11650,RNA switch
Thi-box,BSU08790,RNA switch
Thi-box,BSU11710,RNA switch
Thi-box,BSU11700,RNA switch
Thi-box,BSU30990,RNA switch
Thi-box,BSU13220,RNA switch
CcpA,BSU12340,repression
CcpA,BSU10270,repression
CcpA,BSU07610,repression
CcpA,BSU31190,repression
CcpA,BSU34140,repression
CcpA,BSU37470,repression
CcpA,BSU28530,repression
CcpA,BSU12380,repression
CcpA,BSU04700,repression
CcpA,BSU14880,repression
CcpA,BSU29630,repression
CcpA,BSU39690,repression
CcpA,BSU08070,repression
CcpA,BSU08190,repression
CcpA,BSU02130,repression
CcpA,BSU28760,repression
CcpA,BSU05830,repression
CcpA,BSU23120,repression
CcpA,BSU30290,repression
CcpA,BSU34730,repression
CcpA,BSU12430,repression
CcpA,BSU38040,repression
CcpA,BSU38810,repression
CcpA,BSU39720,repression
CcpA,BSU23490,repression
CcpA,BSU29680,repression
CcpA,BSU23110,repression
CcpA,BSU35080,repression
CcpA,BSU33960,repression
CcpA,BSU15100,repression
CcpA,BSU35950,repression
CcpA,BSU22090,repression
CcpA,BSU28250,activation
CcpA,BSU17610,repression
CcpA,BSU29670,repression
CcpA,BSU08110,repression
CcpA,BSU28780,repression
CcpA,BSU18960,repression
CcpA,BSU04730,repression
CcpA,BSU23150,repression
CcpA,BSU32830,repression
CcpA,BSU38580,repression
CcpA,BSU38820,repression
CcpA,BSU28300,activation
CcpA,BSU28720,repression
CcpA,BSU38730,repression
CcpA,BSU22550,repression
CcpA,BSU08060,repression
CcpA,BSU14140,repression
CcpA,BSU14900,repression
CcpA,BSU39730,repression
CcpA,BSU04690,repression
CcpA,BSU12350,repression
CcpA,BSU25890,repression
CcpA,BSU29679,repression
CcpA,BSU29100,repression
CcpA,BSU28910,repression
CcpA,BSU39740,repression
CcpA,BSU22130,repression
CcpA,BSU24120,repression
CcpA,BSU27750,repression
CcpA,BSU38190,repression
CcpA,BSU28540,repression
CcpA,BSU05870,repression
CcpA,BSU14110,repression
CcpA,BSU39360,repression
CcpA,BSU35490,activation
CcpA,BSU40310,repression
CcpA,BSU38980,repression
CcpA,BSU28730,repression
CcpA,BSU30260,repression
CcpA,BSU29710,repression
CcpA,BSU35010,repression
CcpA,BSU39270,repression
CcpA,BSU28520,repression
CcpA,BSU27030,repression
CcpA,BSU34780,repression
CcpA,BSU40080,repression
CcpA,BSU31220,repression
CcpA,BSU34160,repression
CcpA,BSU28800,repression
CcpA,BSU09300,repression
CcpA,BSU34750,repression
CcpA,BSU05810,repression
CcpA,BSU04680,repression
CcpA,BSU32840,repression
CcpA,BSU19370,repression
CcpA,BSU08200,repression
CcpA,BSU14040,repression
CcpA,BSU24160,repression
CcpA,BSU07560,repression
CcpA,BSU06960,repression
CcpA,BSU19030,repression
CcpA,BSU28810,repression
CcpA,BSU17570,repression
CcpA,BSU35500,activation
CcpA,BSU27050,repression
CcpA,BSU39340,repression
CcpA,BSU17600,repression
CcpA,BSU29690,repression
CcpA,BSU39250,repression
CcpA,BSU28280,activation
CcpA,BSU28260,activation
CcpA,BSU38570,repression
CcpA,BSU35050,repression
CcpA,BSU35960,repression
CcpA,BSU16120,repression
CcpA,BSU34200,repression
CcpA,BSU03040,repression
CcpA,BSU03780,repression
CcpA,BSU30270,repression
CcpA,BSU34120,repression
CcpA,BSU23140,repression
CcpA,BSU35920,repression
CcpA,BSU28290,activation
CcpA,BSU39260,repression
CcpA,BSU27060,repression
CcpA,BSU28510,repression
CcpA,BSU09880,repression
CcpA,BSU08180,repression
CcpA,BSU28900,repression
CcpA,BSU06940,repression
CcpA,BSU22540,repression
CcpA,BSU34130,repression
CcpA,BSU39330,repression
CcpA,BSU29130,repression
CcpA,BSU28560,repression
CcpA,BSU39380,repression
CcpA,BSU12330,repression
CcpA,BSU37460,repression
CcpA,BSU31210,repression
CcpA,BSU22570,repression
CcpA,BSU23070,activation
CcpA,BSU04740,repression
CcpA,BSU05880,repression
CcpA,BSU35910,repression
CcpA,BSU04160,repression
CcpA,BSU16110,repression
CcpA,BSU39070,repression
CcpA,BSU25190,repression
CcpA,BSU29120,repression
CcpA,BSU35940,repression
CcpA,BSU12440,repression
CcpA,BSU35020,repression
CcpA,BSU27040,repression
CcpA,BSU28740,repression
CcpA,BSU12370,repression
CcpA,BSU12320,repression
CcpA,BSU14930,repression
CcpA,BSU12360,repression
CcpA,BSU05850,repression
CcpA,BSU39700,repression
CcpA,BSU39350,repression
CcpA,BSU34760,repression
CcpA,BSU39680,repression
CcpA,BSU31180,repression
CcpA,BSU20850,repression
CcpA,BSU10770,repression
CcpA,BSU09290,repression
CcpA,BSU07810,repression
CcpA,BSU28770,repression
CcpA,BSU40300,repression
CcpA,BSU37790,repression
CcpA,BSU22560,repression
CcpA,BSU06950,repression
CcpA,BSU19360,repression
CcpA,BSU34770,repression
CcpA,BSU38560,repression
CcpA,BSU40070,repression
CcpA,BSU12310,repression
CcpA,BSU39710,repression
CcpA,BSU07840,repression
CcpA,BSU04720,repression
CcpA,BSU14120,repression
CcpA,BSU08100,repression
CcpA,BSU04670,repression
CcpA,BSU18010,repression
CcpA,BSU39420,repression
CcpA,BSU25840,repression
CcpA,BSU28550,repression
CcpA,BSU28310,activation
CcpA,BSU38990,repression
CcpA,BSU27760,repression
CcpA,BSU28790,repression
CcpA,BSU38590,repression
CcpA,BSU28710,repression
CcpA,BSU24150,repression
CcpA,BSU39370,repression
CcpA,BSU29110,repression
CcpA,BSU38030,repression
CcpA,BSU23560,repression
CcpA,BSU29140,repression
CcpA,BSU34150,repression
CcpA,BSU31200,repression
CcpA,BSU22140,repression
CcpA,BSU12390,repression
CcpA,BSU14910,repression
CcpA,BSU39390,repression
CcpA,BSU28270,activation
CcpA,BSU38760,repression
CcpA,BSU07620,repression
CcpA,BSU39400,repression
CcpA,BSU22120,repression
CcpA,BSU04710,repression
CcpA,BSU29700,repression
CcpA,BSU17580,repression
CcpA,BSU30280,repression
CcpA,BSU08090,repression
CcpA,BSU37660,activation
CcpA,BSU35930,repression
CcpA,BSU39670,repression
CcpA,BSU08080,repression
CcpA,BSU06660,activation
CcpA,BSU05860,repression
CcpA,BSU30300,repression
CcpA,BSU16090,repression
CcpA,BSU39760,repression
CcpA,BSU40060,repression
CcpA,BSU09280,repression
CcpA,BSU02140,repression
CcpA,BSU38770,repression
CcpA,BSU24130,repression
CcpA,BSU35030,repression
CcpA,BSU07800,repression
CcpA,BSU25880,repression
CcpA,BSU27070,repression
CcpA,BSU38740,repression
CcpA,BSU22100,repression
CcpA,BSU28460,mechanism unknown
CcpA,BSU39000,repression
CcpA,BSU29470,activation
CcpA,BSU22110,repression
CcpA,BSU38200,repression
CcpA,BSU04470,repression
CcpA,BSU38750,repression
CcpA,BSU39750,repression
CcpA,BSU05820,repression
CcpA,BSU24140,repression
CcpA,BSU40050,repression
CcpA,BSU28750,repression
CcpA,BSU24170,repression
CcpA,BSU23550,repression
CcpA,BSU14100,repression
CcpA,BSU03770,repression
CcpA,BSU12300,repression
CcpA,BSU23500,repression
CcpA,BSU14890,repression
CcpA,BSU05840,repression
CcpA,BSU38970,repression
CcpA,BSU28700,repression
CcpA,BSU39410,repression
CcpA,BSU32820,repression
CcpA,BSU12000,repression
CcpA,BSU14130,repression
CcpA,BSU35090,repression
CcpA,BSU38050,repression
CcpA,BSU14920,repression
CcpA,BSU23130,repression
CcpA,BSU19410,repression
CcpA,BSU34740,repression
CcpA,BSU16100,repression
CcpA,BSU18000,repression
CcpA,BSU07820,repression
AbrB,BSU24640,repression
AbrB,BSU14890,repression
AbrB,BSU34390,repression
AbrB,BSU40180,repression
AbrB,BSU02330,repression
AbrB,BSU17140,repression
AbrB,BSU34350,repression
AbrB,BSU14920,repression
AbrB,BSU01970,repression
AbrB,BSU33750,repression
AbrB,BSU23470,repression
AbrB,BSU07480,repression
AbrB,BSU17220,repression
AbrB,BSU17200,repression
AbrB,BSU07450,repression
AbrB,BSU02050,repression
AbrB,BSU24630,repression
AbrB,BSU37780,repression
AbrB,BSU39900,repression
AbrB,BSU32540,repression
AbrB,BSU23450,repression
AbrB,BSU31080,repression
AbrB,BSU39890,repression
AbrB,BSU14880,repression
AbrB,BSU21480,repression
AbrB,BSU34240,repression
AbrB,BSU05830,activation
AbrB,BSU02310,repression
AbrB,BSU18330,repression
AbrB,BSU09890,repression
AbrB,BSU19410,repression
AbrB,BSU14900,repression
AbrB,BSU12040,repression
AbrB,BSU14340,repression
AbrB,BSU14750,repression
AbrB,BSU35950,activation
AbrB,BSU19800,repression
AbrB,BSU21440,repression
AbrB,BSU37400,repression
AbrB,BSU00490,repression
AbrB,BSU26820,repression
AbrB,BSU37410,repression
AbrB,BSU05200,repression
AbrB,BSU34850,repression
AbrB,BSU34320,repression
AbrB,BSU22550,repression
AbrB,BSU05840,activation
AbrB,BSU37690,repression
AbrB,BSU37430,repression
AbrB,BSU37730,repression
AbrB,BSU17240,repression
AbrB,BSU00370,repression
AbrB,BSU20580,repression
AbrB,BSU00990,repression
AbrB,BSU02490,repression
AbrB,BSU25890,repression
AbrB,BSU01920,repression
AbrB,BSU02480,repression
AbrB,BSU24600,repression
AbrB,BSU39910,repression
AbrB,BSU37800,repression
AbrB,BSU18920,repression
AbrB,BSU31250,repression
AbrB,BSU05870,activation
AbrB,BSU02470,repression
AbrB,BSU17690,repression
AbrB,BSU01950,repression
AbrB,BSU09720,repression
AbrB,BSU34250,repression
AbrB,BSU39930,repression
AbrB,BSU36460,repression
AbrB,BSU09990,activation
AbrB,BSU33280,repression
AbrB,BSU15330,repression
AbrB,BSU31959,repression
AbrB,BSU40080,activation
AbrB,BSU03950,repression
AbrB,BSU01730,repression
AbrB,BSU18780,repression
AbrB,BSU37370,repression
AbrB,BSU39950,repression
AbrB,BSU09300,activation
AbrB,BSU36250,repression
AbrB,BSU17100,repression
AbrB,BSU06200,repression
AbrB,BSU05810,activation
AbrB,BSU17160,repression
AbrB,BSU07460,repression
AbrB,BSU36230,repression
AbrB,BSU14940,repression
AbrB,BSU19030,repression
AbrB,BSU21580,repression
AbrB,BSU34840,repression
AbrB,BSU39880,repression
AbrB,BSU01000,repression
AbrB,BSU39920,repression
AbrB,BSU18320,repression
AbrB,BSU14360,repression
AbrB,BSU40140,repression
AbrB,BSU23480,repression
AbrB,BSU23460,repression
AbrB,BSU17170,repression
AbrB,BSU32000,repression
AbrB,BSU34290,repression
AbrB,BSU35050,repression
AbrB,BSU34230,repression
AbrB,BSU35960,activation
AbrB,BSU21560,repression
AbrB,BSU03040,activation
AbrB,BSU21340,repression
AbrB,BSU06830,repression
AbrB,BSU34300,repression
AbrB,BSU01510,repression
AbrB,BSU37700,repression
AbrB,BSU33260,repression
AbrB,BSU17250,repression
AbrB,BSU37360,repression
AbrB,BSU31980,repression
AbrB,BSU35920,activation
AbrB,BSU09700,repression
AbrB,BSU10420,repression
AbrB,BSU09900,repression
AbrB,BSU11910,repression
AbrB,BSU11990,repression
AbrB,BSU09710,repression
AbrB,BSU15320,repression
AbrB,BSU10300,repression
AbrB,BSU37420,repression
AbrB,BSU34265,repression
AbrB,BSU22540,repression
AbrB,BSU21550,repression
AbrB,BSU17180,repression
AbrB,BSU04990,repression
AbrB,BSU13640,repression
AbrB,BSU32010,repression
AbrB,BSU34330,repression
AbrB,BSU01980,repression
AbrB,BSU05880,activation
AbrB,BSU17210,repression
AbrB,BSU18310,repression
AbrB,BSU40150,repression
AbrB,BSU37770,repression
AbrB,BSU34310,repression
AbrB,BSU33790,repression
AbrB,BSU35910,activation
AbrB,BSU34340,repression
AbrB,BSU18150,repression
AbrB,BSU31970,repression
AbrB,BSU07735,repression
AbrB,BSU02520,repression
AbrB,BSU25190,repression
AbrB,BSU35940,activation
AbrB,BSU34220,repression
AbrB,BSU21540,repression
AbrB,BSU37710,repression
AbrB,BSU40170,repression
AbrB,BSU35060,repression
AbrB,BSU21530,repression
AbrB,BSU14220,repression
AbrB,BSU21570,repression
AbrB,BSU35070,repression
AbrB,BSU17130,repression
AbrB,BSU31240,repression
AbrB,BSU14240,repression
AbrB,BSU07750,repression
AbrB,BSU39940,repression
AbrB,BSU14930,repression
AbrB,BSU02460,repression
AbrB,BSU05850,activation
AbrB,BSU13980,repression
AbrB,BSU20420,repression
AbrB,BSU37380,repression
AbrB,BSU34370,repression
AbrB,BSU02320,repression
AbrB,BSU02500,repression
AbrB,BSU06190,repression
AbrB,BSU37790,repression
AbrB,BSU22560,repression
AbrB,BSU34280,repression
AbrB,BSU25220,repression
AbrB,BSU15960,repression
AbrB,BSU33270,repression
AbrB,BSU17920,repression
AbrB,BSU37390,repression
AbrB,BSU37350,repression
AbrB,BSU33140,repression
AbrB,BSU24650,repression
AbrB,BSU40070,activation
AbrB,BSU38350,repression
AbrB,BSU03960,repression
AbrB,BSU09290,activation
AbrB,BSU25860,repression
AbrB,BSU40030,repression
AbrB,BSU01910,repression
AbrB,BSU25870,repression
AbrB,BSU39590,repression
AbrB,BSU18300,repression
AbrB,BSU06839,repression
AbrB,BSU14700,repression
AbrB,BSU06640,repression
AbrB,BSU10560,repression
AbrB,BSU06180,repression
AbrB,BSU17110,repression
AbrB,BSU15640,repression
AbrB,BSU18160,repression
AbrB,BSU19210,repression
AbrB,BSU36260,repression
AbrB,BSU02700,repression
AbrB,BSU40040,repression
AbrB,BSU25840,repression
AbrB,BSU26230,repression
AbrB,BSU37720,repression
AbrB,BSU07720,repression
AbrB,BSU31990,repression
AbrB,BSU00980,repression
AbrB,BSU17190,repression
AbrB,BSU34830,repression
AbrB,BSU35930,activation
AbrB,BSU22810,repression
AbrB,BSU38790,repression
AbrB,BSU14910,repression
AbrB,BSU33780,repression
AbrB,BSU14350,repression
AbrB,BSU38130,repression
AbrB,BSU21460,repression
AbrB,BSU38340,repression
AbrB,BSU17120,repression
AbrB,BSU14370,repression
AbrB,BSU28890,repression
AbrB,BSU18340,repression
AbrB,BSU33760,repression
AbrB,BSU34380,repression
AbrB,BSU17150,repression
AbrB,BSU21520,repression
AbrB,BSU03940,repression
AbrB,BSU02040,repression
AbrB,BSU27190,repression
AbrB,BSU31960,repression
AbrB,BSU40160,repression
AbrB,BSU05860,activation
AbrB,BSU21450,repression
AbrB,BSU22820,repression
AbrB,BSU39870,repression
AbrB,BSU37760,repression
AbrB,BSU02780,repression
AbrB,BSU40060,activation
AbrB,BSU24610,repression
AbrB,BSU01740,repression
AbrB,BSU36240,repression
AbrB,BSU34360,repression
AbrB,BSU26890,repression
AbrB,BSU25880,repression
AbrB,BSU24620,repression
AbrB,BSU01935,repression
AbrB,BSU05220,repression
